"UniqueID","startprice","startprice.log10.predict."
10709,215.99,2.24926789366267
10710,219.99,2.42700081202764
10711,199.99,2.30898165395277
10717,288,2.39241789184734
10718,159.95,2.34056117164932
10719,319,2.39517437652024
10724,340,2.52686304871262
10732,99.99,2.01130239888057
10733,209.99,2.2916702603845
10735,80,1.96763945047872
10737,220,2.28717108382809
10739,169.99,2.19190402230997
10742,559.99,2.65010429067436
10744,320,2.3852461731835
10746,400,2.68630818749749
10747,209,2.31208380141392
10751,200,2.08825686741428
10754,149.99,2.17169366462007
10763,180,2.2330222819203
10764,400,2.39426146647531
10765,249.99,2.33589177195592
10767,614.99,2.55548355085547
10770,260,2.28745423945147
10771,265,2.206177337826
10772,129.99,2.03693799409471
10776,171,2.28909769459587
10777,76,2.39154471905431
10783,350,2.5828813897756
10787,339,2.66104526197303
10788,200,2.35378308798699
10789,160,2.2066571676776
10799,239.99,2.44016946994092
10800,565.95,2.41212116876461
10803,630,2.80695000153805
10804,89,2.48325408731259
10806,232.99,2.6453978606976
10807,167.38,2.40122240291188
10809,299,2.30647184674799
10818,249.99,2.42717395817146
10819,175,2.18747698435495
10821,129.99,2.18686500060456
10824,250,2.44159776896864
10829,188,2.49526616346458
10831,199.99,2.2520602802082
10833,182,2.33150779869317
10834,300,2.45800446692738
10837,37.98,2.37000973730099
10839,529.99,2.73009635285836
10842,119.99,1.93018534893106
10845,649.99,2.44275637070167
10846,399.99,2.57838121362318
10847,299,2.45332500770152
10849,258.98,2.41679758722413
10850,279.99,2.28885305579941
10851,150,2.291712151539
10852,350,2.54049175013369
10856,249.99,2.33577561810255
10857,200,2.02233284960612
10859,90,2.00087148535576
10862,250,2.29626511246481
10865,579.99,2.49262169707722
10870,159.99,2.13149175110232
10872,249.99,2.42580739367173
10873,279.99,2.27716727794433
10874,276.99,2.26089982431646
10875,95,1.9398182996315
10877,379.99,2.35725933913265
10878,275,2.23347125920354
10883,439,2.44953014079728
10884,379,2.42649035827249
10886,350,2.44465665298504
10887,180,2.3815282873713
10888,194.85,2.19029206659955
10889,360,2.47099899189343
10890,500,2.29453359408106
10891,463.26,2.37539191059972
10893,99,2.19322192583753
10894,795.99,2.47082048133546
10896,275,2.39544831155724
10902,199.99,2.29135456187365
10903,244.97,2.4157301477666
10906,199.99,2.25225781613787
10909,660,2.66788076301717
10910,359.99,2.54362390402706
10911,525,2.48742226548762
10914,209.85,2.30301535602847
10915,299.99,2.32802812898072
10916,149.97,2.18646821649471
10918,174.99,2.226396744568
10920,250,2.35848993526074
10921,349.99,2.64807776098553
10924,449.95,2.46365002643553
10925,350.25,2.39511046315462
10927,479.99,2.33202990468321
10928,154,2.39004196215806
10930,376,2.49593397624003
10932,385,2.52703119130431
10933,322.99,2.38296089707627
10934,162,2.28895853657377
10935,675,2.78305438186757
10940,350,2.25958686515114
10942,105,2.00729441148828
10945,449.99,2.55065108205237
10946,318,2.48810527190952
10947,400,2.38968467589409
10948,110,1.95101658123421
10949,200.29,2.29542104262665
10950,339.99,2.52250490369488
10951,829.99,2.74931867264018
10953,529.99,2.64753892839429
10954,300,2.41822204415947
10956,279.99,2.53400720124972
10957,241.88,2.41597785608247
10959,115,2.02159084912197
10962,499,2.72770128998077
10964,193,2.34153819251545
10968,174.99,2.28130324303301
10969,159.99,2.17162033680956
10971,175,2.20212955644601
10975,359,2.52651902982561
10977,279.99,2.28682077928835
10978,139.5,2.20755944031139
10980,334.99,2.44000404156293
10981,279.99,2.28254481700099
10982,900,2.73862229944064
10983,510,2.73325577526482
10984,235,2.27160372419488
10985,389.99,2.47632889581267
10986,439.98,2.59155463354402
10987,462.89,2.51834489682727
10989,299.99,2.60568511881225
10990,239.99,2.2761733437132
10991,300,2.37576221140326
10994,150,2.18860609143047
10995,379.95,2.5451913683304
10996,227,2.03769814610525
10999,387,2.35246417225483
11001,249.99,2.02600501701425
11002,179.95,2.2654655461448
11003,589.99,2.60464469282765
11005,176.27,2.24513943980577
11007,80,1.93529494073684
11008,165,1.96859350562372
11010,388.3,2.40646899422412
11011,179.95,2.20862418595429
11012,429.99,2.47388475786763
11013,500,2.71506146473508
11014,460,2.45280952303668
11015,173,2.23921406800469
11018,249.99,2.29723729273119
11019,720.12,2.40513817328216
11020,300,2.24972680652529
11021,500,2.38945888228349
11022,289.99,2.33457106592344
11023,200,2.32310302025902
11025,160,2.20670961449468
11026,229.99,2.38130626871103
11029,108,2.46735304871398
11031,229.99,2.47421576034898
11032,234.99,2.19581711831504
11034,699,2.45942645911645
11035,475,2.65124487277838
11036,209,2.20725922017758
11037,90,1.98356638123946
11038,85.95,1.90948630327099
11040,320.99,2.44974272762694
11041,339,2.36882512974959
11044,146.99,2.23202822662138
11045,539.95,2.63040633412394
11046,92,2.02871916928758
11047,199.99,2.19084996338052
11048,160,2.1745147876237
11049,349,2.54313351909083
11050,84.99,1.94185849664309
11051,225,2.20555463147086
11058,517.89,2.49400526450575
11059,500,2.71410059576366
11060,397.75,2.37289645177928
11061,200,2.32299239192149
11062,239,2.31960946959785
11063,259.99,2.21275316256211
11068,294.99,2.24091892436666
11069,189.99,2.33610800972828
11070,398.99,2.45957477127661
11071,429.99,2.59102557364993
11073,495.49,2.5350580183766
11074,249.59,2.26576687050434
11075,250,2.27962656246279
11076,99,2.0221877086233
11077,108,2.46807435402804
11079,350,2.28448460983903
11080,82.98,1.90948079916744
11081,190.45,2.25094645053082
11082,101,2.05127876640969
11083,415,2.50551227369586
11084,469,2.54447264031479
11086,249.99,2.38267345548099
11087,227.88,2.21194450307984
11089,199.97,2.19692523723744
11090,280,2.28898736447451
11091,172,2.33339453366071
11093,199.99,2.18052827672036
11094,449,2.62832938802829
11098,310,2.37039606717007
11101,215,2.31628164194026
11103,170,2.12907892141278
11104,257.83,2.37434922374458
11106,258.88,2.4229525771355
11107,160,2.17853689656005
11108,196,2.3280231260214
11109,174.99,1.92595536537579
11110,550,2.70090867654701
11111,100,1.90673326040116
11112,424.95,2.50241254783245
11113,500,2.34880813739914
11114,120.02,2.02231132891845
11116,110,1.92045239335553
11118,469.99,2.4735263758968
11119,389.99,2.56947136159313
11120,325,2.2850503439435
11123,449.99,2.40135682602593
11124,198,2.24812672731025
11125,319.95,2.43545530683566
11126,419.99,2.57738121496162
11130,495.99,2.64619574515638
11132,339,2.54405577198964
11133,300,2.38510602875795
11135,289.95,2.3633536937799
11136,549.95,2.49459778220637
11137,229,2.38032614090393
11140,649.95,2.75474177264106
11141,615.99,2.71260919369845
11143,270.99,2.35814104283974
11145,430,2.36324591873473
11146,379.99,2.50338464220891
11147,299.95,2.47554168831873
11148,600,2.35330216983906
11149,275,2.28350608513499
11150,585.99,2.69607533436397
11151,550,2.70406275141835
11152,245,2.01600252557126
11153,180,2.36738415254041
11154,329.99,2.42990569719809
11155,250,2.00712549284566
11158,175,2.30041677885886
11159,260,2.26856603493295
11160,340,2.36344661973196
11161,174.99,2.19332382886706
11162,388.99,2.48696828935654
11163,90,1.9793976420021
11164,349.99,2.46557762182102
11167,375,2.54549229423663
11168,443.09,2.51650996202151
11169,155,2.20671558420697
11170,128,2.25737768878464
11171,275,2.33149418861712
11172,149.99,2.27357525277021
11173,149.59,2.2001769763349
11174,209.99,2.24105358652833
11176,789,2.78249453951136
11177,224,2.46715696993985
11178,239.88,2.28984341859273
11179,252.88,2.42381893026242
11182,639,2.73392259210912
11183,619.99,2.44190186345951
11184,499.99,2.62648584110651
11185,429.95,2.67046798076779
11186,325,2.54000609720346
11187,535,2.45225245828936
11188,289.99,2.42836546924565
11189,454.68,2.62000801941194
11190,104.7,1.88275306789708
11191,649.99,2.57827094134122
11192,450,2.62676523993516
11193,155,2.20712682961979
11194,310,2.42798005373614
11196,149.99,2.17924533049607
11197,679.95,2.71776313280916
11198,396,2.3494387388944
11200,379.99,2.64655443479314
11201,105,2.02973319774364
11202,119,1.97036480839437
11203,379.99,2.33396823898018
11204,15,2.26844914666663
11205,549,2.70800870522736
11206,439.98,2.61940183457719
11207,124.95,1.62427566657695
11208,263.99,2.29405757795096
11209,400,2.28049455351606
11210,575,2.54370576708312
11211,454,2.63606819522706
11212,450,2.65054951042457
11214,749,2.83007329293123
11215,550,2.47131655362111
11217,624.99,2.8049253681
11218,349.99,2.52206222824996
11219,430,2.42765745296344
11220,449,2.45550563859479
11222,367.97,2.25320196941432
11224,679.99,2.74510661913646
11225,499.99,2.65894164311941
11226,375,2.45786415497656
11227,558.17,2.44589373713718
11228,159.94,2.31026554585286
11229,425,2.40407243989535
11230,248,2.3684317116878
11238,639,2.7478332904377
11240,119.99,1.9743347425014
11241,100,2.08942082583901
11242,393,2.34147353881558
11244,159.99,2.50690923815567
11246,259.99,2.34501475938368
11247,349,2.74059968861078
11248,184.99,2.18338226297067
11251,153.99,2.32707658091787
11252,389.99,2.49434715055747
11253,384.99,2.47085104685832
11254,579.99,2.69018798021748
11255,599.99,2.63072852377848
11257,198.98,2.22351572153804
11259,490.95,2.40767584953188
11261,179,2.40903027994533
11263,200,2.17594975819501
11264,670,2.5201050454087
11265,380,2.457226626932
11266,350,2.29665528627848
11267,215.99,2.3175877769031
11268,439.99,2.632883951499
11269,358.87,2.32564206023737
11270,939,2.75048113465713
11271,279.99,2.2685404247221
11272,575,2.71577569801167
11273,544.49,2.30745197370737
11275,142.25,2.28260710326005
11276,349.99,2.37441882895139
11280,95,2.02354194332822
11282,561.53,2.64961933276535
11283,948.98,2.76785511887884
11284,300,2.43946113298163
11286,424.55,2.62700634811405
11287,540,2.24334976832236
11288,300,2.32980754070806
11290,349.99,2.20910003983354
11291,299.99,2.37192455798947
11292,799.99,2.7844331332819
11294,165,2.49141892970284
11295,425,2.62665128073858
11297,349,2.55575749520573
11298,280,2.35956966279177
11299,499,2.70392876820824
11301,314.99,2.37367780602242
11303,149.99,2.30902694057293
11304,220,2.288310508466
11305,199.99,1.9881887091944
11306,798,2.68375321569124
11308,520,2.39827220409893
11309,95,1.9404638518024
11310,351,2.4709105405988
11312,189.99,2.20966987577356
11314,259,2.41027323761132
11315,399,2.41217231764439
11316,104.99,1.95811237721088
11317,569,2.63319469296406
11318,214.99,2.31533031798618
11319,385,2.5866852526318
11320,199,2.2128630814368
11322,134.34,2.19311821888204
11327,141.09,2.29671153388379
11328,375,2.38928615039375
11331,650,2.52398015656907
11333,295,2.30402625914348
11334,560,2.71530331278784
11336,599.99,2.7857548986485
11337,395,2.34890467614179
11338,379,2.47674588371016
11339,389.99,2.48704244748674
11340,609.99,2.77357013367741
11341,187.89,2.15279680417103
11342,175,2.20663781506779
11343,280.99,2.2983610770773
11345,99,1.99729496546313
11347,200,2.23657266860589
11348,295,2.44658154350016
11350,499,2.73478281935319
11352,425,2.29738366713044
11354,300,2.47241151698511
11355,589,2.46735119203774
11356,575,2.65742441383592
11357,24.99,2.39582116134375
11358,320,2.25279946019494
11359,595,2.71243370254838
11362,285,2.42182148697895
11363,498.88,2.69265789057216
11364,350,2.31839681299862
11365,204,2.34954092533738
11367,276.99,2.50437416693565
11370,459.95,2.62759271589195
11371,529.95,2.63360415684578
11372,265,2.38099130618784
11373,459.99,2.65531716738477
11374,360.24,2.42905393810041
11375,261.99,2.2056402589118
11376,573.74,2.59730210748974
11378,340,2.49082566463955
11379,440,2.6277270847702
11380,180,2.24299536374558
11381,237.99,2.21077018891309
11382,439.99,2.63480568263248
11383,395,2.68842872157776
11384,598.98,2.63225903395035
11385,240,2.33941000150445
11387,300,2.35373919188631
11388,300,2.37857571695954
11389,168,2.34820829640525
11390,212.99,2.19544473775372
11392,639.99,2.71180526817798
11393,350,2.60104122639639
11394,498.88,2.6923644709251
11395,400,2.24593634696333
11396,279.5,2.45575508131266
11397,999,2.3216570372206
11398,298,2.2450906590597
11399,499.99,2.64573832315991
11400,149.99,2.19618866648168
11401,125,1.99187056320281
11402,275,2.45678427630155
11403,473.6,2.65954407701456
11404,520.9,2.63965757918815
11405,339.99,2.54975742538931
11407,648,2.50356552656397
11408,648,2.50427627095122
11410,220,2.34330590029911
11412,195,2.42131668786015
11413,695,2.48884116707759
11415,175,2.19131192157213
11417,99,2.41777484232074
11418,375,2.40250972596266
11420,150,2.16609351402647
11421,329,2.4943062268717
11423,700,2.50615535625826
11424,200,2.40988795432993
11425,599,2.71278534453528
11426,525,2.68202945769352
11427,179.99,2.34559704854743
11428,300,2.45437873939955
11429,290,2.44531341894548
11431,325,2.39402913071279
11433,150,2.40205351688194
11434,325,2.40172519661352
11436,399,2.70596297787387
11438,109.99,2.60713740672749
11439,110,1.87437966421506
11440,51.99,2.67213073825808
11442,44.99,2.38859507747482
11443,30.99,2.44481348315277
11444,3.99,2.67196027648474
11445,8.99,2.67293460656309
11446,127.95,2.6756925719593
11447,220,2.02116843339347
11448,4.69,2.68731299835941
11449,9.99,2.34537892757382
11450,139.99,2.64291145579851
11451,69.99,2.61898879645204
11452,139,2.65252279637005
11454,39.99,2.67244924415355
11455,9.95,2.648510863872
11456,28,2.6909914349886
11457,70.99,2.43572051624086
11458,255,2.38025239143055
11459,28.75,2.69158706050653
11460,339.98,2.56131206445879
11461,750,2.70135292880798
11463,250,2.34789601105132
11464,332.5,2.52657032698796
11465,118.95,2.45938340221869
11466,149.99,2.42090556084033
11468,199.99,2.24590792368013
11473,395,2.68529801231077
11475,509,2.63316765966858
11479,199.99,2.24104250945423
11480,289,2.38180402738802
11481,645,2.69938062676506
11487,749,2.75065536720381
11490,225,2.28328592975562
11495,300,2.57608778353312
11497,320,2.50322510208454
11498,425.99,2.51282401359943
11499,260,2.4164994473448
11500,237,2.4158431178716
11501,150,2.20049572493499
11502,180,2.20665983361396
11503,80,1.87415474667128
11504,100,2.061888398042
11505,179,2.19334574534976
11507,69.99,1.87679456238098
11508,315,2.49560321085011
11509,135,2.12902496748538
11511,160,2.20100583209181
11512,235,2.41007232808425
11513,295,2.39884512551092
11514,219,2.29996055566819
11515,299,2.42261475859388
11516,280,2.41550372106543
11517,330,2.19975501572107
11518,180,2.21424539401257
11519,500,2.44996734330612
11520,205,2.28609220417867
11521,208,2.39114034142184
11522,419,2.6507304432724
11523,165,1.98068673118484
11524,650,2.82244524394911
11525,290,2.543797006916
11526,347,2.50416719928344
11527,175,1.97886085552444
11528,400,2.61141634270645
11529,730,2.79809010512344
11530,150,2.21387464798537
11531,225,2.33031049685643
11532,325,2.29994174162028
11533,749.99,2.77866015524817
11534,225,2.47124335966566
11535,150,2.02118119771709
11536,128,2.14853049962165
11537,105,1.94648731815902
11538,175,2.20632493463298
11539,550,2.48093357685539
11540,349.95,2.58324530411291
11541,250,2.2056120828644
11542,145,1.99414501831589
11543,210,2.21500078857897
11544,90,1.96535489509356
11545,100,1.87412046538316
11546,331.99,2.57369558647312
11547,348.6,2.51522169717299
11548,308,2.35257024084366
11549,349,2.39447436128734
11550,70,2.40166469272265
11551,350,2.19163377176246
11552,710,2.75490489107782
11553,230,2.20657767568675
11554,275,2.22946530953842
11555,380,2.59344011290624
11556,399.99,2.6068532275871
11557,280,2.48947690558105
11558,220,2.18916974128588
11559,525,2.22959277781681
11560,149,1.89242944014955
11561,350,2.46483747835172
11562,275,2.47075968912606
11563,300,2.4457339512959
11564,327.58,2.46396088885798
11565,250,2.19047292479787
11566,400,2.45152401588992
11568,289,2.35471248790484
11569,375,2.54454455002223
11570,250,2.39324990071157
11571,525,2.73183411385705
11572,269.95,2.26964968451735
11573,455,2.48776043688789
11574,200,2.37549016085295
11575,149.99,2.00679247137908
11576,400,2.54865840410287
11577,315,2.35085732638719
11578,500,2.58290060254953
11579,70,1.95046662615152
11580,450,2.3532693911111
11581,8,2.33839685537882
11582,195,2.31325073807238
11583,4.99,2.67117066602165
11584,259.99,2.42833561449216
11585,100,2.30932529500216
11586,350,2.39491889111782
11587,380,2.36009205599675
11588,200,2.26749832192734
11589,150,2.24414712426054
11590,380,2.52619651952919
11591,2.99,2.67204418615967
11592,350,2.62559872892918
11594,480,2.39999504813983
11595,175,2.27136395287948
11596,69.69,1.87590761070673
11597,175,2.40159226541606
11599,119.88,2.01712646574136
11600,225,1.91118142680995
11601,29.99,1.51189357962732
11604,150,1.91514689745869
11605,229,2.26385823402248
11606,199,1.99804203469269
11608,149,2.18899304866282
11609,29.95,1.52773095693635
11610,129.99,1.88174395174765
11612,229.98,1.98152564997686
11614,69.95,1.81361582826317
11629,59.99,2.06508867076981
11631,100,1.97685041059196
11633,209,2.26372862675327
11640,89.99,1.91241124791427
11642,550,2.03243954027889
11643,128,2.05803117997928
11648,71.99,1.82855931443548
11649,209,2.26352462193349
11658,128,2.05787746002168
11659,200,2.33378303607573
11663,57.5,1.9413366711288
11668,119.99,1.553847193039
11673,129.95,1.86795589082468
11675,129.95,1.93282237723781
11676,54.99,1.68246581225063
11677,189.99,2.00045178352109
11682,399.99,2.08122408418895
11684,157,1.85039175208296
11687,100,1.65107144885442
11692,150,2.05858639150853
11696,55,1.97833193325958
11697,250,1.88403556464367
11698,89.99,1.8501433520186
11702,144.5,2.12128693889577
11703,74.95,1.59480124066149
11705,590,2.70615601193095
11707,29.99,1.59530829376385
11719,196.79,2.00763595365004
11720,150.87,2.04309302469412
11721,36.95,1.52800910224703
11724,209.9,1.75477301448476
11725,80,1.84462611636528
11727,52.99,1.67935928516702
11728,60,1.64564025715202
11731,69,1.92964748783235
11733,59.99,1.84053754917326
11735,99.95,1.93986282739512
11738,36.95,1.5270851653688
11739,128,2.05810836554848
11740,99.99,1.93260318107248
11742,100,1.79592918384443
11743,130,1.64093362405891
11745,99.99,1.87586052133041
11747,119.99,1.81459772650046
11749,65,1.95000854302574
11750,165,1.9653638412775
11751,66.99,1.89029158854567
11752,199,1.94567173315322
11753,55.66,1.81526800894229
11754,79,2.05895519693881
11755,142.49,1.99702642667462
11756,85,1.80909749973901
11759,59,2.06860874148688
11760,99.95,2.16074771080005
11761,100,2.10725760149713
11763,100,2.04474708519115
11764,91,2.04095321278861
11767,19.99,2.04446933433825
11768,155,1.98862469398651
11770,150,1.77820429169047
11771,415,2.46741438241409
11772,319.99,2.37457623907027
11774,179.95,2.34155011424442
11775,104.99,2.03545972957253
11779,379.99,2.31004047358074
11780,279,1.87508346673655
11781,264.99,2.3273460755374
11782,579.99,2.6973611142283
11784,249.95,2.33071365154708
11786,379.99,2.62872466699536
11787,149.95,2.22087573968486
11788,149.95,2.31638712549208
11789,309.95,2.40032744329765
11790,324.9,2.29718092674278
11792,375,2.4376568096439
11793,319.98,2.42138442133219
11794,374.95,2.65016717220736
11795,379.99,2.3825626335001
11798,509,2.48038530059689
11799,229,2.37028847235233
11800,299.99,2.26773484391886
11801,74.99,1.85122459453856
11802,250,2.44569793928724
11803,124.99,1.86806510348439
11804,409.99,2.58452238268658
11805,219.99,2.37545399442732
11806,100,1.90751604047276
11807,199.99,2.2822381378835
11811,199.99,2.37029274163878
11812,36.95,1.52816723600087
11813,298,2.37768682277577
11814,319.99,2.52863169434869
11815,209,2.19428546448984
11816,319.99,2.52966660770208
11817,419.99,2.41198922601335
11818,249,2.34975622270093
11819,249,2.38651089765132
11820,179.99,2.31995372341533
11821,159.99,2.41237506522389
11822,279.99,2.36699932590292
11823,229,2.38524101306744
11824,129.95,2.00883113875231
11825,244.95,2.34688918142839
11826,319,2.38517000296604
11827,289,2.38609642620543
11828,249.99,2.21234544609744
11830,85,1.98408135700547
11832,629,2.69913423015105
11833,429,2.61955424271073
11834,529,2.70375484121431
11835,430,2.68414305670502
11837,90,1.98808581246364
11838,87,2.24353255909957
11840,249.99,2.40133358581255
11841,139,2.26004744874076
11842,219.99,2.29991272723147
11843,329.99,2.50555862598351
11845,400,2.52710398926481
11846,250,2.25455523892
11847,164.99,2.27080588936109
11848,129.99,2.02529112374974
