"UniqueID","sold.fctr","sold.fctr.predict.RFE.X.rpart.prob","sold.fctr.predict.RFE.X.rpart","sold.fctr.predict.RFE.X.rpart.err","sold.fctr.predict.RFE.X.rpart.err.abs","sold.fctr.predict.RFE.X.rpart.accurate","sold.fctr.predict.RFE.X.earth.prob","sold.fctr.predict.RFE.X.earth","sold.fctr.predict.RFE.X.earth.err","sold.fctr.predict.RFE.X.earth.err.abs","sold.fctr.predict.RFE.X.earth.accurate","sold.fctr.predict.RFE.X.glmnet.prob","sold.fctr.predict.RFE.X.glmnet","sold.fctr.predict.RFE.X.glmnet.err","sold.fctr.predict.RFE.X.glmnet.err.abs","sold.fctr.predict.RFE.X.glmnet.accurate","sold.fctr.predict.RFE.X.glm.prob","sold.fctr.predict.RFE.X.glm","sold.fctr.predict.RFE.X.glm.err","sold.fctr.predict.RFE.X.glm.err.abs","sold.fctr.predict.RFE.X.glm.accurate","sold.fctr.predict.RFE.X.bayesglm.prob","sold.fctr.predict.RFE.X.bayesglm","sold.fctr.predict.RFE.X.bayesglm.err","sold.fctr.predict.RFE.X.bayesglm.err.abs","sold.fctr.predict.RFE.X.bayesglm.accurate","sold.fctr.predict.RFE.X.nnet.prob","sold.fctr.predict.RFE.X.nnet","sold.fctr.predict.RFE.X.nnet.err","sold.fctr.predict.RFE.X.nnet.err.abs","sold.fctr.predict.RFE.X.nnet.accurate","sold.fctr.predict.RFE.X.avNNet.prob","sold.fctr.predict.RFE.X.avNNet","sold.fctr.predict.RFE.X.avNNet.err","sold.fctr.predict.RFE.X.avNNet.err.abs","sold.fctr.predict.RFE.X.avNNet.accurate","sold.fctr.predict.RFE.X.gbm.prob","sold.fctr.predict.RFE.X.gbm","sold.fctr.predict.RFE.X.gbm.err","sold.fctr.predict.RFE.X.gbm.err.abs","sold.fctr.predict.RFE.X.gbm.accurate","sold.fctr.predict.Ensemble.glmnet.prob","sold.fctr.predict.Ensemble.glmnet","sold.fctr.predict.Ensemble.glmnet.err","sold.fctr.predict.Ensemble.glmnet.err.abs","sold.fctr.predict.Ensemble.glmnet.accurate"
11403,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.191632476142301,"N",FALSE,0.191632476142301,TRUE,0.19510917714665,"N",FALSE,0.19510917714665,TRUE,0.184429983921743,"N",FALSE,0.184429983921743,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.116143498247471,"N",FALSE,0.116143498247471,TRUE,0.169308582061932,"N",FALSE,0.169308582061932,TRUE,0.0492500122066222,"N",FALSE,0.0492500122066222,TRUE
11418,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.150703184880631,"N",FALSE,0.150703184880631,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.0212117606555357,"N",FALSE,0.0212117606555357,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0999896429431518,"N",FALSE,0.0999896429431518,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.0452573101401682,"N",FALSE,0.0452573101401682,TRUE
11433,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.252646424369755,"Y",TRUE,0.252646424369755,FALSE,0.812703793262881,"Y",TRUE,0.812703793262881,FALSE,0.605156861881116,"Y",TRUE,0.605156861881116,FALSE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.324775159968473,"Y",TRUE,0.324775159968473,FALSE,0.278071772253881,"Y",TRUE,0.278071772253881,FALSE,0.900420430522566,"Y",TRUE,0.900420430522566,FALSE
11434,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.157022812462884,"N",FALSE,0.157022812462884,TRUE,0.246456775208898,"N",FALSE,0.246456775208898,TRUE,0.222008214364041,"N",FALSE,0.222008214364041,TRUE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.181134181424904,"N",FALSE,0.181134181424904,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.449557281385422,"Y",TRUE,0.449557281385422,FALSE
11440,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.217808516389925,"Y",TRUE,0.217808516389925,FALSE,0.0320014396788764,"N",FALSE,0.0320014396788764,TRUE,0.0401859261998444,"N",FALSE,0.0401859261998444,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0848390712375545,"N",FALSE,0.0848390712375545,TRUE,0.297791106592471,"Y",TRUE,0.297791106592471,FALSE,0.00546794413593913,"N",FALSE,0.00546794413593913,TRUE
11445,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.26270852881606,"Y",TRUE,0.26270852881606,FALSE,0.278230231384449,"N",FALSE,0.278230231384449,TRUE,0.261656106552554,"N",FALSE,0.261656106552554,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.113598792849376,"N",FALSE,0.113598792849376,TRUE,0.297791106592471,"Y",TRUE,0.297791106592471,FALSE,0.0145740137039049,"N",FALSE,0.0145740137039049,TRUE
11446,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.188387448853207,"N",FALSE,0.188387448853207,TRUE,0.0115067341724305,"N",FALSE,0.0115067341724305,TRUE,0.0145604634541892,"N",FALSE,0.0145604634541892,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.084477484164663,"N",FALSE,0.084477484164663,TRUE,0.179441607128263,"N",FALSE,0.179441607128263,TRUE,0.0210531597671729,"N",FALSE,0.0210531597671729,TRUE
11449,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.260348712545711,"Y",TRUE,0.260348712545711,FALSE,0.216729589833644,"N",FALSE,0.216729589833644,TRUE,0.27130025417289,"N",FALSE,0.27130025417289,TRUE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.260712608121059,"N",FALSE,0.260712608121059,TRUE,0.297791106592471,"Y",TRUE,0.297791106592471,FALSE,0.272269995232777,"N",FALSE,0.272269995232777,TRUE
11498,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.144954714684793,"N",FALSE,0.144954714684793,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.00740986379757199,"N",FALSE,0.00740986379757199,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0947748425884961,"N",FALSE,0.0947748425884961,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.0434518488564873,"N",FALSE,0.0434518488564873,TRUE
11526,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.154148110908645,"N",FALSE,0.154148110908645,TRUE,0.180366096238038,"N",FALSE,0.180366096238038,TRUE,0.163363290909898,"N",FALSE,0.163363290909898,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0976426588882751,"N",FALSE,0.0976426588882751,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.0580916428000734,"N",FALSE,0.0580916428000734,TRUE
11550,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.208675075766292,"Y",TRUE,0.208675075766292,FALSE,0.0309719083918721,"N",FALSE,0.0309719083918721,TRUE,0.0541843189943567,"N",FALSE,0.0541843189943567,TRUE,0.0775004301735319,"Y",TRUE,0.0775004301735319,FALSE,0.106695904128194,"N",FALSE,0.106695904128194,TRUE,0.297791106592471,"Y",TRUE,0.297791106592471,FALSE,0.00716882858672552,"N",FALSE,0.00716882858672552,TRUE
11574,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.238770398073803,"Y",TRUE,0.238770398073803,FALSE,0.466701378180663,"Y",TRUE,0.466701378180663,FALSE,0.378653424678302,"Y",TRUE,0.378653424678302,FALSE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.357672405588091,"Y",TRUE,0.357672405588091,FALSE,0.278071772253881,"Y",TRUE,0.278071772253881,FALSE,0.871408382486677,"Y",TRUE,0.871408382486677,FALSE
11591,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.285654077974581,"Y",TRUE,0.285654077974581,FALSE,0.25339241821923,"N",FALSE,0.25339241821923,TRUE,0.490230785575143,"Y",TRUE,0.490230785575143,FALSE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0989973445276288,"N",FALSE,0.0989973445276288,TRUE,0.297791106592471,"Y",TRUE,0.297791106592471,FALSE,0.00270702504875244,"N",FALSE,0.00270702504875244,TRUE
11597,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.245325191724437,"Y",TRUE,0.245325191724437,FALSE,0.768031899863483,"Y",TRUE,0.768031899863483,FALSE,0.557471789302185,"Y",TRUE,0.557471789302185,FALSE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.209721431004567,"N",FALSE,0.209721431004567,TRUE,0.278071772253881,"Y",TRUE,0.278071772253881,FALSE,0.504750901701474,"Y",TRUE,0.504750901701474,FALSE
11719,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.177986297401929,"N",FALSE,0.177986297401929,TRUE,0.245239868866584,"N",FALSE,0.245239868866584,TRUE,0.325823283952319,"Y",TRUE,0.325823283952319,FALSE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.151158679898858,"N",FALSE,0.151158679898858,TRUE,0.200062641585034,"Y",TRUE,0.200062641585034,FALSE,0.0869009674892626,"N",FALSE,0.0869009674892626,TRUE
11853,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.158314902854383,"N",FALSE,0.158314902854383,TRUE,0.00406286769077569,"N",FALSE,0.00406286769077569,TRUE,0.00848697518587536,"N",FALSE,0.00848697518587536,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0947893788699141,"N",FALSE,0.0947893788699141,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.0471453194755395,"N",FALSE,0.0471453194755395,TRUE
11854,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.157835022920764,"N",FALSE,0.157835022920764,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.0288285566594333,"N",FALSE,0.0288285566594333,TRUE,0.077843255293262,"Y",TRUE,0.077843255293262,FALSE,0.112907718434056,"N",FALSE,0.112907718434056,TRUE,0.116011598878088,"N",FALSE,0.116011598878088,TRUE,0.0563711013007425,"N",FALSE,0.0563711013007425,TRUE
10005,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.218885604258083,"Y",TRUE,0.218885604258083,FALSE,0.00940269965370735,"N",FALSE,0.00940269965370735,TRUE,0.069808294153963,"N",FALSE,0.069808294153963,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.106364924515663,"N",FALSE,0.106364924515663,TRUE,0.170657748999212,"N",FALSE,0.170657748999212,TRUE,0.028867442686021,"N",FALSE,0.028867442686021,TRUE
10597,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.185020470833398,"N",FALSE,0.185020470833398,TRUE,7.6624569392577e-13,"N",FALSE,7.6624569392577e-13,TRUE,0.00535095887282141,"N",FALSE,0.00535095887282141,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.031319050535916,"N",FALSE,0.031319050535916,TRUE,0.255553398378908,"Y",TRUE,0.255553398378908,FALSE,0.00294012189041283,"N",FALSE,0.00294012189041283,TRUE
10609,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.188664538535179,"N",FALSE,0.188664538535179,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.00114378681812845,"N",FALSE,0.00114378681812845,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.175361472301304,"N",FALSE,0.175361472301304,TRUE,0.235866050461298,"Y",TRUE,0.235866050461298,FALSE,0.0550448647090915,"N",FALSE,0.0550448647090915,TRUE
10651,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.160618007365087,"N",FALSE,0.160618007365087,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.000676285747568832,"N",FALSE,0.000676285747568832,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.028987768666834,"N",FALSE,0.028987768666834,TRUE,0.166086399776822,"N",FALSE,0.166086399776822,TRUE,0.0078882662141175,"N",FALSE,0.0078882662141175,TRUE
10676,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.15759892029286,"N",FALSE,0.15759892029286,TRUE,4.46542934054154e-07,"N",FALSE,4.46542934054154e-07,TRUE,0.0736100112352707,"N",FALSE,0.0736100112352707,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.114643887201193,"N",FALSE,0.114643887201193,TRUE,0.148406202514314,"N",FALSE,0.148406202514314,TRUE,0.0303158356224884,"N",FALSE,0.0303158356224884,TRUE
10804,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.1853697868066,"N",FALSE,0.1853697868066,TRUE,1.97972926078419e-13,"N",FALSE,1.97972926078419e-13,TRUE,0.0016474489302055,"N",FALSE,0.0016474489302055,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.161374806256725,"N",FALSE,0.161374806256725,TRUE,0.235866050461298,"Y",TRUE,0.235866050461298,FALSE,0.0421421684228572,"N",FALSE,0.0421421684228572,TRUE
10946,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.142330012706034,"N",FALSE,0.142330012706034,TRUE,0.00628072855160281,"N",FALSE,0.00628072855160281,TRUE,0.080912462766785,"N",FALSE,0.080912462766785,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.151968147498524,"N",FALSE,0.151968147498524,TRUE,0.10710674234657,"N",FALSE,0.10710674234657,TRUE,0.0889442622574806,"N",FALSE,0.0889442622574806,TRUE
11172,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.235028879085751,"Y",TRUE,0.235028879085751,FALSE,0.034678860128257,"N",FALSE,0.034678860128257,TRUE,0.315983731069386,"Y",TRUE,0.315983731069386,FALSE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.186518839046318,"N",FALSE,0.186518839046318,TRUE,0.212642455425906,"Y",TRUE,0.212642455425906,FALSE,0.0220885062385935,"N",FALSE,0.0220885062385935,TRUE
11389,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.242867723179511,"Y",TRUE,0.242867723179511,FALSE,2.07057505208509e-08,"N",FALSE,2.07057505208509e-08,TRUE,0.100880989206701,"N",FALSE,0.100880989206701,TRUE,0.581390930054495,"Y",TRUE,0.581390930054495,FALSE,0.345699901384777,"Y",TRUE,0.345699901384777,FALSE,0.338396257740024,"Y",TRUE,0.338396257740024,FALSE,0.414921854128733,"Y",TRUE,0.414921854128733,FALSE
11412,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.226482037436873,"Y",TRUE,0.226482037436873,FALSE,0.767577608123774,"Y",TRUE,0.767577608123774,FALSE,0.623821347988148,"Y",TRUE,0.623821347988148,FALSE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.197477807063121,"N",FALSE,0.197477807063121,TRUE,0.255396608357549,"Y",TRUE,0.255396608357549,FALSE,0.203943188684342,"N",FALSE,0.203943188684342,TRUE
11443,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.650065489196314,"Y",TRUE,0.650065489196314,FALSE,1,"Y",TRUE,1,FALSE,0.945187189719704,"Y",TRUE,0.945187189719704,FALSE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.50201705645791,"Y",TRUE,0.50201705645791,FALSE,0.229194953575776,"Y",TRUE,0.229194953575776,FALSE,0.998145105947755,"Y",TRUE,0.998145105947755,FALSE
11457,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.194927395829917,"N",FALSE,0.194927395829917,TRUE,2.88777136537635e-12,"N",FALSE,2.88777136537635e-12,TRUE,0.00340626571337946,"N",FALSE,0.00340626571337946,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0997626756455519,"N",FALSE,0.0997626756455519,TRUE,0.260083109919471,"Y",TRUE,0.260083109919471,FALSE,0.0105210832948858,"N",FALSE,0.0105210832948858,TRUE
11466,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.165649594465734,"N",FALSE,0.165649594465734,TRUE,0.000212487383317975,"N",FALSE,0.000212487383317975,TRUE,0.00348018670008779,"N",FALSE,0.00348018670008779,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0290641572825999,"N",FALSE,0.0290641572825999,TRUE,0.104606125711982,"N",FALSE,0.104606125711982,TRUE,0.0171416547545115,"N",FALSE,0.0171416547545115,TRUE
11490,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.15238351194986,"N",FALSE,0.15238351194986,TRUE,5.03560152548561e-12,"N",FALSE,5.03560152548561e-12,TRUE,0.0122326223415854,"N",FALSE,0.0122326223415854,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.0925275605774849,"N",FALSE,0.0925275605774849,TRUE,0.109409941531324,"N",FALSE,0.109409941531324,TRUE,0.0455234832106381,"N",FALSE,0.0455234832106381,TRUE
11594,"N",0.2015065913371,"Y",TRUE,0.2015065913371,FALSE,0.175869120654396,"Y",TRUE,0.175869120654396,FALSE,0.131617545181068,"N",FALSE,0.131617545181068,TRUE,2.22044604925031e-16,"N",FALSE,2.22044604925031e-16,TRUE,0.0143947353963943,"N",FALSE,0.0143947353963943,TRUE,0.0774989890530575,"Y",TRUE,0.0774989890530575,FALSE,0.120779460012805,"N",FALSE,0.120779460012805,TRUE,0.133191870610551,"N",FALSE,0.133191870610551,TRUE,0.0506887118310758,"N",FALSE,0.0506887118310758,TRUE
