"UniqueID","startprice","startprice.log10.predict."
10299,200,2.25008623166027
10300,39.99,1.60274946660954
10301,58,1.75391592559964
10302,225,1.89310631138938
10303,50,1.79516739829577
10304,200,1.81237440225167
10305,0.99,-0.000523589512489141
10307,250,2.57557828540567
10309,25,1.90946459657727
10310,100,1.86148701272247
10311,185,2.41966927466688
10313,99.99,1.97167032920751
10314,500,1.67689651757903
10318,9.99,0.979018121248972
10321,19.95,1.11579383692461
10322,5,1.90946459657727
10323,100,2.01304746691743
10324,70,1.75391592559964
10326,125,2.10866562900546
10327,0.99,0.340538544748124
10329,97.5,1.91346898582532
10330,0.1,2.24588783026363
10331,100,1.82499921324228
10333,20,1.48357573673794
10334,99.75,1.97338476408297
10336,70,1.86976143081834
10337,100,2.24782212394202
10338,400,2.57557828540567
10339,48,1.75391592559964
10340,0.99,-0.0144541133455375
10341,40,0.848417533903325
10342,295,2.50038991341495
10344,310,2.08668516753423
10345,80,1.87412716375785
10347,150,1.76104000791309
10348,99.99,2.00329617589697
10349,40,1.52506976957456
10351,140,1.86976143081834
10352,50,1.78595032744913
10354,100,2.10866562900546
10355,74,1.82519894728866
10356,134.61,2.25008623166027
10357,100,1.966874542562
10358,125,2.04971388962196
10360,0.99,0.234290884783458
10361,75,1.76629929342014
10363,149.99,2.27353374844001
10364,75,1.90049966799898
10365,1,0.270501377690898
10368,149.99,2.11777519542951
10370,99,2.03174311406226
10371,0.99,-0.07328805509087
10372,75,1.86976143081834
10373,120,1.90946459657727
10376,150,2.27828136209499
10378,242,2.42590628458482
10379,9.99,1.071618780159
10380,50,1.86976143081834
10383,264.95,1.63599544446646
10384,75,1.83111835855841
10387,49.99,1.53632763835699
10388,187,2.17412158043726
10389,100,2.00229271953794
10391,29.99,1.57335007833293
10392,150,2.38086467689003
10393,71,1.90946459657727
10395,90,2.01652711698137
10396,150,2.04971388962196
10397,0.99,-0.0327900156683448
10398,0.99,0.0948158182077101
10399,299,2.55260879251212
10400,30,1.54969225872739
10401,0.99,0.033065830140872
10402,0.01,1.66578650069477
10403,0.99,0.033730036894662
10404,179,1.85515488083302
10405,75,1.72572123067587
10406,70,1.8107010030935
10407,99.99,1.98499937803325
10408,99.99,1.88919890039533
10410,400,2.3415021553017
10411,150,2.10866562900546
10412,90,1.9831369187428
10413,120,2.25901615466858
10415,33,1.72572123067587
10416,89.99,0.845893106332746
10417,115,1.92855185740357
10418,130,2.16281541594138
10419,9.5,0.907701265070889
10420,0.99,-0.0238333625124885
10421,0.99,-0.0131271951162204
10422,0.99,-0.0850142228152633
10423,350,1.39993764815753
10425,200,2.42001399622241
10427,245,2.42590628458482
10430,89,1.97758529556317
10431,0.99,-0.0676032849211717
10435,250,1.84950567715803
10437,100,1.93620058994495
10438,1,0.560332266899931
10439,299,2.42534478366155
10441,0.99,0.0472766746126689
10442,9.99,0.845893106332746
10443,50,1.79011909074215
10444,25,1.38866659092768
10445,99.99,2.17013676387865
10446,0.01,1.71632541739824
10447,248.18,2.24782212394202
10448,50,1.72572123067587
10449,200,2.23089447197961
10450,0.99,0.0083938806777103
10452,1.99,0.223284397871024
10454,125,2.17440410544814
10455,190,1.96874535932356
10456,150,2.17440410544814
10457,125,2.04971388962196
10459,0.99,-0.0277078299635037
10460,0.99,-0.0771133351397513
10462,199,2.30903175399295
10463,40,2.04971388962196
10464,75,1.90396514297843
10467,249.98,2.29810945814046
10468,299,2.42734302971372
10470,19.99,1.11579383692461
10472,200,2.25008623166027
10473,249,2.05570029168475
10474,125,1.86976143081834
10475,1,0.130472906132051
10476,60,2.10866562900546
10477,179.99,2.23779237825622
10478,5,0.848417533903325
10479,90,1.9831369187428
10480,0.99,-0.046221661033827
10481,50,1.73797599974649
10484,50,1.76629929342014
10486,1,0.437797708049841
10487,80,1.86976143081834
10488,40,2.10866562900546
10489,100,1.89990650247775
10491,5,1.81512414313181
10492,125,2.10866562900546
10493,49.99,1.6672586459127
10495,159.99,2.11777519542951
10496,130,2.04971388962196
10497,0.99,-0.0676032849211717
10499,111.5,1.88390315602509
10501,199.99,2.17013676387865
10502,160,2.27828136209499
10504,150,2.16281541594138
10505,75,1.86976143081834
10507,118,2.10866562900546
10509,250,2.33358530351838
10510,99,2.14948457851309
10511,150,2.24391493142931
10514,59.99,1.97854429648984
10516,92.49,2.27273303847167
10517,99,1.98225544009723
10519,149.99,2.27352501327221
10521,120,1.9932394354881
10524,200,1.92723471070254
10526,69,1.60231470777629
10527,300,2.09866845230916
10528,149,1.97500981489422
10529,150,1.74925015922598
10530,110,2.11726979254139
10531,99,2.04648496267118
10532,224.98,1.79757508753974
10533,99.99,2.05893986229728
10535,380,2.08668516753423
10536,149.99,2.29690763210587
10538,120,1.92723471070254
10540,99.99,2.02903729333224
10541,400,1.81237440225167
10542,0.01,1.92477072480205
10543,0.01,1.08295706298645
10545,99,1.96397368645916
10548,50,1.76474507351375
10549,300,2.46551229505602
10551,9.95,1.02048476303706
10552,59,1.76150997628229
10553,50,1.54962959836091
10556,72,1.92453931586838
10558,0.99,-0.0771133351397513
10561,0.01,1.38866659092768
10564,95,1.9284783466972
10566,45,1.76104000791309
10567,125,2.08730579934229
10569,150,2.04971388962196
10570,0.99,-0.066470169535447
10571,199.99,2.36749097133506
10572,185,2.22504018319556
10573,201.99,1.99915964396739
10576,89.99,1.87741510350316
10577,279,2.21917941707723
10578,150,2.10866562900546
10579,0.99,-0.0503902530180359
10580,49.99,1.689165332401
10581,75,1.94998327622827
10582,149.99,2.28426072674609
10584,249,2.26886177578776
10585,0.99,-0.0230592148598183
10588,111,1.96007681592047
10589,100,1.86976143081834
10592,300,2.51956314769432
10593,100,1.99920155464417
10595,113,2.06692681649183
10598,180,2.40152541451917
10599,99.99,2.00008590140819
10600,30,1.59878152792875
10602,275,1.49127292715928
10603,94.99,1.29507330929401
10604,0.99,-0.0863189584026871
10606,0.99,-0.0771133351397513
10607,210,1.61618689164776
10608,179,2.24964105319441
10615,200,2.35134006890267
10616,150,2.10866562900546
10617,0.99,-0.0274821345624686
10618,100,2.05720275917252
10619,395,1.80842885905386
10620,9.99,0.990504158532342
10621,125,1.94396808409665
10623,9.99,1.40259178229315
10624,0.01,-1.49333995288584
10626,60,1.8755979842238
10627,39.99,1.2469239144499
10628,175,1.96007681592047
10631,0.01,1.69747123015304
10633,50,1.68984972245699
10634,145,2.43848224026886
10635,9.95,1.3510723734919
10636,299,2.39063588345529
10639,49.95,1.69708395546319
10640,0.99,0.0132307336691922
10641,159,2.21644242773084
10642,50,1.05990651993307
10646,149.99,1.78209646386238
10648,79.99,1.5604150128231
10652,200,2.49219877878183
10653,200,2.21256886115168
10654,220,2.25279188851463
10656,225,2.24230924615134
10657,0.99,0.476047437379936
10658,100,1.59870662607754
10659,0.01,1.66578650069477
10661,55,1.1669208666011
10662,100,1.7418723698638
10666,0.01,1.7702326464702
10669,0.99,-0.0933221967733941
10670,50,1.72572123067587
10671,400,2.04011303844008
10672,99.99,2.08551242747917
10673,179.99,1.45011938011813
10677,79,1.81684865293904
10678,99,1.93967980791801
10680,239.99,2.42514980903385
10683,140,1.96610437010031
10684,139.99,2.12656366225753
10685,99.99,2.03045502506214
10687,80,1.71386017390416
10688,0.99,-0.0569487126072683
10691,449.99,2.1415945166772
10692,49.99,1.88499726973823
10694,149,2.09117098461112
10695,175,2.22230258244241
10696,150,2.2475330268292
10697,50,1.87560341833731
10698,1,0.259363171087379
10699,9.99,1.00524160470437
10702,80,2.17440410544814
10703,218,2.13928466537752
10704,0.99,-0.0933221967733941
10705,210,2.17730390423316
10706,150,1.77612548191599
10708,0.99,-0.0158572321048444
10712,0.99,-0.0368031213550777
10713,9.99,1.00524160470437
10714,112,1.97907209340811
10715,89.99,2.23209730455409
10716,80,2.13928466537752
10720,10,1.16191527170262
10721,99.99,1.99476183141058
10722,244.96,1.7775740667027
10723,56,1.83593318255031
10725,129.99,2.14306927018909
10726,0.99,-0.0646269460198658
10727,150,2.19568737985627
10728,79.97,1.83195327363107
10729,0.99,-0.0913289221262452
10730,300,2.57861914271765
10731,459,2.20613232304054
10734,19.99,1.26979852612119
10736,99.97,2.09775503731729
10738,350,2.62006002815187
10740,100,1.84596458322484
10741,199.97,2.0379110250773
10743,90,1.9284783466972
10745,174,2.3160987975572
10748,350,1.09216597962095
10749,95,1.98417873574211
10750,0.99,0.275319188008875
10752,265,1.85234641117107
10753,0.99,-0.0511017880960574
10755,199,2.27978478705471
10756,125,1.05990651993307
10757,75,2.04971388962196
10758,0.99,-0.07328805509087
10759,99.99,2.21855215494848
10760,150,1.75718353474092
10761,0.99,-0.0863189584026871
10762,449.99,2.42617217870898
10766,199,1.97701979964166
10768,1,0.409416577720122
10769,0.99,-0.0430559417672176
10773,50,2.08668516753423
10774,266.05,0.437797708049841
10775,485,2.74811970065123
10778,10,0.930364275297497
10779,50,1.75391592559964
10780,129,2.09241383544934
10781,0.01,1.99242185161458
10782,1,0.177316772482488
10784,50,2.08668516753423
10785,164,1.86976143081834
10786,249.95,1.68407491609011
10790,50,1.68552822257126
10791,395,2.18909467897176
10792,550,2.23490881660703
10793,800,2.33705997051038
10794,525,2.66081552655545
10795,175,2.01058978534237
10796,199.99,2.36299207318326
10797,349.99,2.61815131748746
10798,50,1.75391592559964
10801,180,1.59870662607754
10802,0.99,-0.07328805509087
10805,399,2.54572326437021
10808,65,1.76629929342014
10810,0.99,-0.0446235199082948
10812,346,2.57861914271765
10813,0.01,1.76104000791309
10814,50,1.62047257292486
10816,0.99,0.649360368539175
10817,0.99,-0.0644920014892913
10820,0.99,0.0250917877621412
10822,0.99,0.0239175245281379
10823,239,2.41300088750117
10825,150,2.11726979254139
10826,75,1.93738546258684
10827,319.99,2.49956575774537
10828,249.97,1.84771641641755
10830,300,2.57861914271765
10832,160.57,2.06132661251994
10835,109,1.97931838214351
10836,125,1.61451225787261
10838,400,2.04512315226273
10840,0.99,-0.0722066350187769
10841,79.99,1.48334607702657
10843,100,1.65145601393349
10844,0.99,-0.07328805509087
10848,150,2.10008308931662
10853,75,1.81819443342104
10854,0.99,-0.0606500584321572
10855,0.99,-0.0701037093654467
10858,100,1.83091231915726
10860,375,2.62680253458711
10861,0.99,-0.0484813808448613
10863,0.99,-0.0184885298093186
10864,185,2.25251504650399
10866,0.99,-0.0430559417672176
10867,500,2.3015667090668
10868,107,2.06634339572918
10869,300,2.39682295819076
10871,45,1.72572123067587
10876,10,0.954636088756492
10879,145,1.69628539719633
10880,275,2.40175175305209
10881,0.99,-0.0446235199082948
10882,200,1.90946459657727
10885,0.99,0.694095249954559
10892,0.99,0.0952379191146962
10895,259.95,2.01493020866333
10897,100,1.92546552625581
10898,100,2.21466638210609
10899,0.99,-0.0683923990638132
10900,300,1.53090107902218
10901,125,1.90946459657727
10904,249.97,1.89086893832309
10905,175,2.24391493142931
10907,75,1.83586161812424
10908,500,2.63206520991132
10912,0.99,0.163764286579335
10913,0.99,-0.07328805509087
10917,179.99,1.74156426392088
10919,250,2.56465699049245
10922,200,1.76104000791309
10923,10,1.49127292715928
10926,260,2.74811970065123
10929,239,2.05697662453192
10931,0.99,-0.0780543351495979
10936,10,1.84950567715803
10937,120,2.04971388962196
10938,229,1.94605563079942
10939,459.99,2.42617217870898
10941,149.98,1.6296687272641
10943,120,2.24782212394202
10944,25,0.437797708049841
10952,150,1.76501777477649
10955,70,1.76629929342014
10958,0.99,-0.0720065393736433
10960,499,2.04624216378665
10961,375,2.37568892395326
10963,80,1.75391592559964
10965,99,2.05045273125182
10966,0.99,-0.0435214563308717
10967,399.99,2.35822881254717
10970,259.99,1.98455451683325
10972,199.99,1.90836374996943
10973,180,2.25901615466858
10974,200,1.90946459657727
10976,350,2.65412426458011
10979,549.99,2.46184359801723
10988,0.99,0.0727668636493159
10992,110,2.00950878628935
10993,299.99,2.34301425070747
10997,99,1.28802353253782
10998,0.99,-0.0144541133455375
11000,550,1.47549904370562
11004,169.99,1.21065895393848
11006,339,2.12170593460555
11009,130,1.8367366382918
11016,220,1.98032200765771
11017,245,1.81237440225167
11024,298.97,1.80198041541688
11027,149.95,2.01948423104029
11028,24.99,1.01903367127343
11030,99.99,2.17013676387865
11033,152,1.86976143081834
11039,0.99,0.14358352886381
11042,528,2.84395160964466
11043,0.99,-0.0446235199082948
11052,180,1.72572123067587
11053,450,2.69763673994753
11054,100,2.24782212394202
11055,100,1.99875967435725
11056,250,2.3160987975572
11064,250,2.46551229505602
11065,429.99,2.3651269689245
11066,99.99,2.14865499748714
11067,549.99,2.3651269689245
11072,199,1.21823941666543
11078,225,2.36180467596287
11085,0.99,-0.00290778508473472
11092,199,1.21823941666543
11095,349.99,2.23293034126047
11096,0.99,0.353946863118704
11097,300,2.36237345418265
11099,1,0.323485286367169
11100,0.99,-0.106988191001762
11102,0.99,-0.045251165409356
11115,0.99,-0.0421992746720869
11117,25,1.92723471070254
11121,426.99,1.47724014147423
11122,0.99,0.0277071755946685
11127,150,2.01489283850975
11128,400,2.84395160964466
11129,350,2.57277865528839
11131,500,2.79531477528595
11134,99,2.08660701541316
11138,259,1.84835037656477
11139,149.97,1.60347055069835
11142,0.99,-0.057280331278608
11144,175,2.25901615466858
11156,299.99,2.26695680175563
11157,165,2.04971388962196
11165,400,2.62006002815187
11166,299.99,2.02461749118469
11175,290,1.11671779272074
11180,0.99,0.206500327612213
11181,159.99,1.97854429648984
11195,250,1.19138771896552
11199,0.99,-0.026316149024546
11213,0.99,0.0320747147521222
11216,300,1.2321594881515
11221,279,1.92880603665244
11223,179,1.85385393041025
11231,0.99,-0.0469844402827376
11232,200,2.04971388962196
11233,199.99,2.31728628299816
11235,0.99,0.0497697636522312
11236,0.99,-0.046953316087439
11237,250,2.1991626074317
11239,99,1.87648144047338
11243,100,0.848417533903325
11245,0.99,0.061336963208583
11249,0.99,0.0741725043690949
11250,9.99,2.21641685103926
11256,0.99,-0.0437641997495796
11258,150,1.49127292715928
11260,260,2.19027512086397
11262,575,0.560332266899931
11274,515,2.43042606417869
11277,0.99,-0.057280331278608
11278,300,1.76104000791309
11279,249,2.33354305920481
11281,25,1.2321594881515
11285,320,2.10866562900546
11289,0.99,-0.0652865933105889
11293,100,1.79100893130507
11296,70,1.90254181652092
11300,650,2.33705997051038
11302,149.99,2.16105266782088
11307,149.98,1.48747138202495
11311,229.95,1.75388243817463
11313,0.99,-0.0511017880960574
11321,600,2.79531477528595
11323,1,0.387346193498794
11324,79.95,1.88809977875248
11325,350,2.15349173113329
11326,40,1.54962959836091
11329,445,2.38978041281259
11330,0.01,2.37568892395326
11332,45,1.80580640632299
11335,220,1.98108573779019
11344,0.99,0.00873912477803051
11346,215,2.10866562900546
11349,175,2.04971388962196
11351,150,1.49127292715928
11353,9.99,1.14839162924182
11360,200,2.00622119298121
11361,0.99,0.00148599504733894
11366,125,2.06407059382773
11368,0.99,-0.0380471310825286
11369,50,1.69628539719633
11377,315,1.92723471070254
11386,150,1.49127292715928
11391,20,1.83729289295597
11406,0.99,-0.0766118595377517
11409,450,1.81237440225167
11411,300,2.31005774699293
11414,0.99,0.085230561414107
11416,0.99,-0.0436176570018975
11419,700,1.49127292715928
11422,1,1.81237440225167
11430,50,1.76629929342014
11432,100,1.64661368101768
11435,100,1.86976143081834
11437,180,1.49127292715928
11441,14.49,1.44458729899676
11453,350,2.38086467689003
11462,0.99,-0.046221661033827
11467,100,1.87459597582871
11469,100,1.99373092810021
11470,75,1.76104000791309
11471,0.99,0.423574304373398
11472,215,2.29244114133042
11474,0.99,0.0133000605557258
11476,155,2.10402309515257
11477,100,2.13928466537752
11478,375,0.904661557116788
11482,265,1.98892518128112
11483,0.99,-0.0972256132144307
11484,450,2.28946638585251
11485,599.99,2.06526611741277
11486,729.99,2.48439320805327
11488,729.99,2.64125441423666
11489,499.99,2.1960295009778
11491,499.99,2.35557421258921
11492,599.99,2.35557421258921
11493,729.99,2.51488773457305
11494,350,2.06285376809945
11496,350,1.8768201460736
11506,144.95,1.61360286719274
11593,60,1.36986039862038
11598,15,1.07115025116983
11602,119.99,1.54782955077526
11603,0.99,-0.0497897462933922
11607,50,1.13700010474301
11611,15,1.50525874458343
11613,19.5,1.33598850465902
11615,75,1.92200969545067
11616,50,1.62766449851011
11617,14.99,1.09068201861222
11618,100,1.95308492163304
11619,299.99,2.4168031684799
11620,0.99,-0.0352682565218484
11621,0.99,0.0374480176999
11622,30,0.943384847449504
11623,0.99,-0.0612211818301413
11624,25,1.15039899148746
11625,0.99,-0.0142766545104789
11626,114.99,-0.0246226838280879
11627,49.99,1.41423392376779
11628,10,1.13558368553912
11630,30,1.2413946123772
11632,30,1.40634811929549
11634,14.99,1.09068201861222
11635,0.99,-0.0571345410051293
11636,25,1.40634811929549
11637,0.99,-0.0104768638347531
11638,39,1.57315067226898
11639,119.99,1.72925866501175
11641,32.95,1.56963130514807
11644,80,1.2413946123772
11645,0.99,-0.0142766545104789
11646,40,1.69831753193452
11647,0.99,-0.0147612408593497
11650,92,2.03884309839857
11651,179.99,1.73479351865431
11652,0.99,0.661426203234733
11653,0.99,-0.0246226838280879
11654,0.99,0.100810459809985
11655,65,1.78634971563806
11656,0.99,-0.0411414881866256
11657,1,0.1102414395953
11660,0.99,-0.0506614464428486
11661,25,1.294463152845
11662,30,1.70548641117493
11664,39.99,1.54782955077526
11665,75,1.48802555720255
11666,5,1.13700010474301
11667,40,1.69831753193452
11669,74.99,1.85302958786006
11670,29.95,1.50034040105119
11671,40,1.54451465818078
11672,50,1.70548641117493
11674,45,1.70548641117493
11678,1,0.272226958692902
11679,70,1.70548641117493
11680,49.99,1.63602432914762
11681,0.99,-0.0367966867040211
11683,149.98,1.3447291748334
11685,160,1.65526059743307
11686,50,1.78250875624319
11688,1,0.509798329471873
11689,0.99,0.0301790496813048
11690,0.99,-0.0577069253709513
11691,0.99,0.0039070976792818
11693,224.99,0.0807534292010023
11694,15,1.2413946123772
11695,75,1.78250875624319
11699,99.99,2.26520241676627
11700,19.99,1.53398216153144
11701,62,1.50017338822301
11704,99.95,1.84657353446993
11706,0.99,-0.0392306847670618
11708,0.99,-0.0455161169548769
11709,25,1.48802555720255
11710,0.99,-0.00789509118822333
11711,0.99,-0.0104768638347531
11712,42,1.52437614294616
11713,150,1.08805335861545
11714,20,1.35841789318934
11715,0.99,-0.0117027063504957
11716,1,0.348025088742463
11717,20,1.42975980632596
11718,100,1.12441678813386
11722,0.99,0.0241889232945524
11723,0.99,0.0039070976792818
11726,0.99,-0.0523908695387601
11729,0.99,-0.0484957988131486
11730,0.99,0.112003479071022
11732,9.99,1.20669252795797
11734,10,0.871445305681759
11736,0.01,1.65809199444816
11737,75,1.86078717775079
11741,99.99,1.83883811710545
11744,0.99,-0.0530514360903376
11746,155.99,-0.0559009753682453
11748,65,1.40881760057798
11757,99.99,2.01405267892532
11758,0.99,0.127286147632476
11762,100,1.96473684114314
11765,500,1.48802555720255
11766,45,1.70548641117493
11769,25,1.26782803398061
11773,99,1.93747967781334
11776,275,2.15552533086934
11777,325,2.37568892395326
11778,9.99,1.24008981165589
11783,0.99,-0.0361799658872936
11785,19.95,1.38024387967526
11791,349.99,2.48439320805327
11796,80,1.49127292715928
11808,0.99,-0.0722066350187769
11809,49.99,1.62013991725047
11810,149.99,2.29662711982692
11829,49.95,1.62979958507262
11831,0.99,-0.0757446295490056
11836,52.25,1.49127292715928
11839,50,1.69930314771461
11850,119.99,2.25895984822299
11865,100,2.10866562900546
11871,75,1.72572123067587
11875,150,1.84950567715803
11877,250,2.33499281479549
11878,250,1.04698099404574
11881,289,1.77964580328441
11891,0.01,2.00851209212221
11893,250,0.92467523054561
11901,199.99,2.22407868258813
11902,199.99,2.2301680101249
11906,25,1.59870662607754
11913,50,1.75391592559964
11914,200,0.738319097372143
11918,100,0.767080720330091
11922,69.5,1.76553780767707
11923,1,2.16863915936136
11924,275,1.71339193489472
11925,0.99,0.184739376159479
11927,99.99,1.96689927036258
11930,0.99,-0.07328805509087
11933,180,2.16346746209905
11937,50,1.75391592559964
11938,230,1.11392202739231
11940,175,2.25008623166027
11941,260,2.27828136209499
11942,80,2.05419654746946
11944,100,2.20342006470024
11945,0.99,0.124163866521603
11946,99.99,2.02152002430984
11947,0.99,0.246179094914471
11949,75,1.86976143081834
11950,120,1.99875967435725
11953,0.45,2.31555303952668
11955,79,1.90265324737278
11956,0.99,-0.07328805509087
11957,150,2.0048709084835
11959,99,1.93516741713661
11960,74.5,1.69884100547293
11961,64.99,1.61745415447931
11966,65,1.50057800932581
11967,100,2.04971388962196
11968,240,1.81237440225167
11969,90,1.78921223929642
11970,100,1.94878941209098
11971,150,1.96007681592047
11972,89.99,1.45011938011813
11973,0.99,-0.0109913100907429
11974,0.01,2.46551229505602
11975,48.99,-0.00982927904732882
11976,225,2.18659255994631
11977,70,1.77574217986266
11978,194,1.94337975346103
11979,1,1.76629929342014
11980,129,2.19442109928095
11981,90,1.88910447122017
11982,80,1.76683943462835
11983,1,1.38866659092768
11984,139,2.28327660633792
11985,0.99,-0.07328805509087
11987,100,2.25008623166027
11989,0.99,-0.0338142976249697
11990,100,2.10866562900546
11991,50,1.76629929342014
11992,150,1.9096823672568
11993,1,1.58035988939642
11995,199,1.96397368645916
11996,95,2.09965179933988
11997,550,2.44406961062413
12000,100,2.04971388962196
12001,85,1.46452444301391
12002,0.1,2.24588783026363
12003,0.99,1.05414973011102
12004,50,1.75021662741936
12005,49.99,2.00961691282477
12006,129.99,2.09498203385455
12007,99,1.90618067304574
12008,300,1.62095690231752
12009,150,2.18206396549906
12010,0.98,1.33620669335437
12011,0.99,-0.0720065393736433
12015,85,1.46452444301391
12017,1,1.76629929342014
12018,0.99,-0.046221661033827
12019,85,1.96007681592047
12020,70,1.75391592559964
12021,70,1.86976143081834
12022,40,1.74051603684971
12023,19.99,1.42950145991018
12025,10,1.78458268389575
12026,1,1.17701610067203
12027,1,1.94080246856833
12028,290,2.02590929830684
12029,150,2.30040375354036
12030,0.99,-0.0430559417672176
12031,1,2.08915509938943
12032,259.99,1.75164801882713
12033,180,0.626098867557082
12034,288,2.35912582925778
12039,150,0.814654759532606
12041,150,1.76104000791309
12042,120,1.94485907468339
12044,93,1.94477500121892
12045,450,2.62006002815187
12046,139,1.65598888894079
12048,74.99,1.53050084057845
12049,20,1.86976143081834
12051,25,1.49127292715928
12053,189,2.12211615299214
12055,29.99,2.05597488442886
12056,90,1.7333300352531
12058,249.98,1.70680088074905
12059,140,1.89566646833919
12061,0.01,1.82555564774327
12062,1,1.64862670019827
12063,195,2.09336787206093
12064,250,2.46965175028337
12065,125,2.10866562900546
12066,179.99,1.46977620425522
12067,99.95,1.89036587062552
12068,1,1.63942101804193
12072,99.99,1.97167032920751
12073,79,1.77144265808082
12074,290,1.9926018314184
12075,225,2.26258823864608
12076,9.99,1.6672586459127
12079,199,2.14948457851309
12080,149.99,1.80988298302007
12081,150,2.15557918685612
12082,99,1.9915631277106
12083,50,1.61563357729042
12084,0.01,2.02320282989776
12087,0.99,0.105254106817003
12089,99,1.56904270582916
12090,90,1.9929892708493
12091,0.99,1.06437225128987
12092,174.99,-0.0780543351495979
12093,150,1.8114376076809
12094,95,2.0746290532045
12097,99.99,2.2002750894826
12099,170,2.06444732719684
12102,1,2.38158652477383
12105,0.99,-0.0780543351495979
12107,0.99,0.528735720838058
12108,329.99,2.15278581793992
12111,200,1.92723471070254
12112,480,2.08668516753423
12113,200,2.40588540550444
12114,75,1.86976143081834
12115,200,2.04971388962196
12116,99.99,1.8889739398181
12117,225,2.10866562900546
12118,30,2.04971388962196
12121,75,1.07650716158678
12122,469.99,2.21993963239704
12123,5,1.90338607064206
12124,50,2.03115744570801
12125,99.99,2.09825033244269
12126,99,2.14948457851309
12127,200,2.25047342158173
12129,25,1.90338607064206
