"UniqueID","sold.fctr","sold.fctr.predict.RFE.X.rpart.prob","sold.fctr.predict.RFE.X.rpart","sold.fctr.predict.RFE.X.rpart.err","sold.fctr.predict.RFE.X.rpart.err.abs","sold.fctr.predict.RFE.X.rpart.accurate","sold.fctr.predict.RFE.X.earth.prob","sold.fctr.predict.RFE.X.earth","sold.fctr.predict.RFE.X.earth.err","sold.fctr.predict.RFE.X.earth.err.abs","sold.fctr.predict.RFE.X.earth.accurate","sold.fctr.predict.RFE.X.glmnet.prob","sold.fctr.predict.RFE.X.glmnet","sold.fctr.predict.RFE.X.glmnet.err","sold.fctr.predict.RFE.X.glmnet.err.abs","sold.fctr.predict.RFE.X.glmnet.accurate","sold.fctr.predict.RFE.X.glm.prob","sold.fctr.predict.RFE.X.glm","sold.fctr.predict.RFE.X.glm.err","sold.fctr.predict.RFE.X.glm.err.abs","sold.fctr.predict.RFE.X.glm.accurate","sold.fctr.predict.RFE.X.bayesglm.prob","sold.fctr.predict.RFE.X.bayesglm","sold.fctr.predict.RFE.X.bayesglm.err","sold.fctr.predict.RFE.X.bayesglm.err.abs","sold.fctr.predict.RFE.X.bayesglm.accurate","sold.fctr.predict.RFE.X.nnet.prob","sold.fctr.predict.RFE.X.nnet","sold.fctr.predict.RFE.X.nnet.err","sold.fctr.predict.RFE.X.nnet.err.abs","sold.fctr.predict.RFE.X.nnet.accurate","sold.fctr.predict.RFE.X.avNNet.prob","sold.fctr.predict.RFE.X.avNNet","sold.fctr.predict.RFE.X.avNNet.err","sold.fctr.predict.RFE.X.avNNet.err.abs","sold.fctr.predict.RFE.X.avNNet.accurate","sold.fctr.predict.RFE.X.gbm.prob","sold.fctr.predict.RFE.X.gbm","sold.fctr.predict.RFE.X.gbm.err","sold.fctr.predict.RFE.X.gbm.err.abs","sold.fctr.predict.RFE.X.gbm.accurate","sold.fctr.predict.Ensemble.glmnet.prob","sold.fctr.predict.Ensemble.glmnet","sold.fctr.predict.Ensemble.glmnet.err","sold.fctr.predict.Ensemble.glmnet.err.abs","sold.fctr.predict.Ensemble.glmnet.accurate"
11748,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.450910997329638,"N",FALSE,0.450910997329638,TRUE,0.45893553462678,"N",FALSE,0.45893553462678,TRUE,0.280389193282439,"N",FALSE,0.280389193282439,TRUE,0.454973383660316,"N",FALSE,0.454973383660316,TRUE,0.303101298848925,"N",FALSE,0.303101298848925,TRUE,0.384226728494442,"N",FALSE,0.384226728494442,TRUE,0.619688591865863,"Y",TRUE,0.619688591865863,FALSE,0.126750837290969,"N",FALSE,0.126750837290969,TRUE
10127,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.769580169834179,"Y",TRUE,0.769580169834179,FALSE,0.771073368066281,"Y",TRUE,0.771073368066281,FALSE,0.607050277482815,"Y",TRUE,0.607050277482815,FALSE,0.644570038296474,"Y",TRUE,0.644570038296474,FALSE,0.526900123782424,"Y",TRUE,0.526900123782424,FALSE,0.493821848403384,"Y",TRUE,0.493821848403384,FALSE,0.846212341448572,"Y",TRUE,0.846212341448572,FALSE,0.683690664477124,"Y",TRUE,0.683690664477124,FALSE
10182,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.769580169834179,"Y",TRUE,0.769580169834179,FALSE,0.75903196085772,"Y",TRUE,0.75903196085772,FALSE,0.71410032819377,"Y",TRUE,0.71410032819377,FALSE,0.776094595331199,"Y",TRUE,0.776094595331199,FALSE,0.833488567859705,"Y",TRUE,0.833488567859705,FALSE,0.773637822718897,"Y",TRUE,0.773637822718897,FALSE,0.872881749041615,"Y",TRUE,0.872881749041615,FALSE,0.913508349709862,"Y",TRUE,0.913508349709862,FALSE
10658,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.769580169834179,"Y",TRUE,0.769580169834179,FALSE,0.777146075816833,"Y",TRUE,0.777146075816833,FALSE,0.802553846388485,"Y",TRUE,0.802553846388485,FALSE,0.765813582003832,"Y",TRUE,0.765813582003832,FALSE,0.787080183635496,"Y",TRUE,0.787080183635496,FALSE,0.593064288511098,"Y",TRUE,0.593064288511098,FALSE,0.863115312733204,"Y",TRUE,0.863115312733204,FALSE,0.906329305924698,"Y",TRUE,0.906329305924698,FALSE
10743,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.922423195582124,"Y",TRUE,0.922423195582124,FALSE,0.866861153375072,"Y",TRUE,0.866861153375072,FALSE,0.669346502836821,"Y",TRUE,0.669346502836821,FALSE,0.781871346203098,"Y",TRUE,0.781871346203098,FALSE,0.527077706709951,"Y",TRUE,0.527077706709951,FALSE,0.752574453475426,"Y",TRUE,0.752574453475426,FALSE,0.91500374117442,"Y",TRUE,0.91500374117442,FALSE,0.784155821426577,"Y",TRUE,0.784155821426577,FALSE
10801,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.308980749660003,"N",FALSE,0.308980749660003,TRUE,0.60890488673551,"Y",TRUE,0.60890488673551,FALSE,0.179089918404652,"N",FALSE,0.179089918404652,TRUE,0.407871143632835,"N",FALSE,0.407871143632835,TRUE,0.230428458345508,"N",FALSE,0.230428458345508,TRUE,0.199380266480788,"N",FALSE,0.199380266480788,TRUE,0.581833612300647,"Y",TRUE,0.581833612300647,FALSE,0.0780625459514903,"N",FALSE,0.0780625459514903,TRUE
10955,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.869450104770944,"Y",TRUE,0.869450104770944,FALSE,0.826507791690047,"Y",TRUE,0.826507791690047,FALSE,0.799188894755899,"Y",TRUE,0.799188894755899,FALSE,0.861043019108569,"Y",TRUE,0.861043019108569,FALSE,0.871887711640716,"Y",TRUE,0.871887711640716,FALSE,0.833245195152503,"Y",TRUE,0.833245195152503,FALSE,0.917073684549491,"Y",TRUE,0.917073684549491,FALSE,0.943077052622983,"Y",TRUE,0.943077052622983,FALSE
11052,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.308980749660003,"N",FALSE,0.308980749660003,TRUE,0.597368392747312,"Y",TRUE,0.597368392747312,FALSE,0.127418950578548,"N",FALSE,0.127418950578548,TRUE,0.266971245292583,"N",FALSE,0.266971245292583,TRUE,0.197581212880451,"N",FALSE,0.197581212880451,TRUE,0.214097377945264,"N",FALSE,0.214097377945264,TRUE,0.586687146138671,"Y",TRUE,0.586687146138671,FALSE,0.125817062927568,"N",FALSE,0.125817062927568,TRUE
11622,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.650662141676994,"Y",TRUE,0.650662141676994,FALSE,0.841667110807403,"Y",TRUE,0.841667110807403,FALSE,0.708430340097952,"Y",TRUE,0.708430340097952,FALSE,0.787018555591002,"Y",TRUE,0.787018555591002,FALSE,0.62731726788716,"Y",TRUE,0.62731726788716,FALSE,0.74680287965197,"Y",TRUE,0.74680287965197,FALSE,0.8724185809775,"Y",TRUE,0.8724185809775,FALSE,0.798562790372822,"Y",TRUE,0.798562790372822,FALSE
10648,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.904702337191006,"Y",TRUE,0.904702337191006,FALSE,0.765497681518491,"Y",TRUE,0.765497681518491,FALSE,0.967208608079817,"Y",TRUE,0.967208608079817,FALSE,0.850335908761739,"Y",TRUE,0.850335908761739,FALSE,0.836537526930208,"Y",TRUE,0.836537526930208,FALSE,0.883413514054486,"Y",TRUE,0.883413514054486,FALSE,0.885391587301315,"Y",TRUE,0.885391587301315,FALSE,0.979370539757844,"Y",TRUE,0.979370539757844,FALSE
10687,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.984186048985448,"Y",TRUE,0.984186048985448,FALSE,0.802885162320098,"Y",TRUE,0.802885162320098,FALSE,0.989141329969603,"Y",TRUE,0.989141329969603,FALSE,0.966612857223393,"Y",TRUE,0.966612857223393,FALSE,0.777266786179949,"Y",TRUE,0.777266786179949,FALSE,0.952008977617722,"Y",TRUE,0.952008977617722,FALSE,0.777370292953254,"Y",TRUE,0.777370292953254,FALSE,0.916494018665195,"Y",TRUE,0.916494018665195,FALSE
10706,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.397279032252322,"N",FALSE,0.397279032252322,TRUE,0.646669648383923,"Y",TRUE,0.646669648383923,FALSE,0.177922687245524,"N",FALSE,0.177922687245524,TRUE,0.436405000378763,"N",FALSE,0.436405000378763,TRUE,0.165773428016906,"N",FALSE,0.165773428016906,TRUE,0.724694263387789,"Y",TRUE,0.724694263387789,FALSE,0.62549339547464,"Y",TRUE,0.62549339547464,FALSE,0.217973224232229,"Y",TRUE,0.217973224232229,FALSE
10941,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.38892341266689,"N",FALSE,0.38892341266689,TRUE,0.584228686566696,"Y",TRUE,0.584228686566696,FALSE,0.255778850036616,"N",FALSE,0.255778850036616,TRUE,0.369294738517893,"N",FALSE,0.369294738517893,TRUE,0.243036454141275,"N",FALSE,0.243036454141275,TRUE,0.512019108329677,"Y",TRUE,0.512019108329677,FALSE,0.73155854037576,"Y",TRUE,0.73155854037576,FALSE,0.571832914278734,"Y",TRUE,0.571832914278734,FALSE
11009,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.747864961419067,"Y",TRUE,0.747864961419067,FALSE,0.734957503826638,"Y",TRUE,0.734957503826638,FALSE,0.812908162815588,"Y",TRUE,0.812908162815588,FALSE,0.761227921910675,"Y",TRUE,0.761227921910675,FALSE,0.32122007159067,"N",FALSE,0.32122007159067,TRUE,0.879492883378005,"Y",TRUE,0.879492883378005,FALSE,0.800345241824385,"Y",TRUE,0.800345241824385,FALSE,0.814114844811429,"Y",TRUE,0.814114844811429,FALSE
11718,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.486354340138529,"N",FALSE,0.486354340138529,TRUE,0.37342302488104,"N",FALSE,0.37342302488104,TRUE,0.874483180198651,"Y",TRUE,0.874483180198651,FALSE,0.233172632207383,"N",FALSE,0.233172632207383,TRUE,0.106646501213224,"N",FALSE,0.106646501213224,TRUE,0.26211877223838,"N",FALSE,0.26211877223838,TRUE,0.824730650708759,"Y",TRUE,0.824730650708759,FALSE,0.98286113579893,"Y",TRUE,0.98286113579893,FALSE
10351,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.635264938625816,"Y",TRUE,0.635264938625816,FALSE,0.775709518684333,"Y",TRUE,0.775709518684333,FALSE,0.823996543618721,"Y",TRUE,0.823996543618721,FALSE,0.826438634987638,"Y",TRUE,0.826438634987638,FALSE,0.849561524737927,"Y",TRUE,0.849561524737927,FALSE,0.85761657402993,"Y",TRUE,0.85761657402993,FALSE,0.819262050894703,"Y",TRUE,0.819262050894703,FALSE,0.920662517259631,"Y",TRUE,0.920662517259631,FALSE
10504,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.815671458033403,"Y",TRUE,0.815671458033403,FALSE,0.878321965377903,"Y",TRUE,0.878321965377903,FALSE,0.946902066914492,"Y",TRUE,0.946902066914492,FALSE,0.921044218760875,"Y",TRUE,0.921044218760875,FALSE,0.901693113016073,"Y",TRUE,0.901693113016073,FALSE,0.910226453532794,"Y",TRUE,0.910226453532794,FALSE,0.739680724904363,"Y",TRUE,0.739680724904363,FALSE,0.96318931206228,"Y",TRUE,0.96318931206228,FALSE
10569,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.603811085686406,"Y",TRUE,0.603811085686406,FALSE,0.780987812840176,"Y",TRUE,0.780987812840176,FALSE,0.886672531504201,"Y",TRUE,0.886672531504201,FALSE,0.833071274327625,"Y",TRUE,0.833071274327625,FALSE,0.737507058322688,"Y",TRUE,0.737507058322688,FALSE,0.728043698377439,"Y",TRUE,0.728043698377439,FALSE,0.664346404960075,"Y",TRUE,0.664346404960075,FALSE,0.897217939343427,"Y",TRUE,0.897217939343427,FALSE
10628,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.5307336617967,"N",FALSE,0.5307336617967,TRUE,0.744547598188107,"Y",TRUE,0.744547598188107,FALSE,0.800605348492639,"Y",TRUE,0.800605348492639,FALSE,0.804055633315458,"Y",TRUE,0.804055633315458,FALSE,0.912330867324782,"Y",TRUE,0.912330867324782,FALSE,0.828839408036053,"Y",TRUE,0.828839408036053,FALSE,0.512334707656024,"Y",TRUE,0.512334707656024,FALSE,0.799442182676177,"Y",TRUE,0.799442182676177,FALSE
10673,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.309003703181095,"N",FALSE,0.309003703181095,TRUE,0.622474447114653,"Y",TRUE,0.622474447114653,FALSE,0.184318469863875,"N",FALSE,0.184318469863875,TRUE,0.399613337010121,"N",FALSE,0.399613337010121,TRUE,0.318058046443103,"N",FALSE,0.318058046443103,TRUE,0.300493465743458,"N",FALSE,0.300493465743458,TRUE,0.35831512160319,"N",FALSE,0.35831512160319,TRUE,0.0234804482320835,"N",FALSE,0.0234804482320835,TRUE
10828,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.191497444445529,"N",FALSE,0.191497444445529,TRUE,0.491939742875484,"N",FALSE,0.491939742875484,TRUE,0.494877996009359,"Y",TRUE,0.494877996009359,FALSE,0.317374370052486,"N",FALSE,0.317374370052486,TRUE,0.367307933725057,"N",FALSE,0.367307933725057,TRUE,0.194067926588611,"N",FALSE,0.194067926588611,TRUE,0.372922052900623,"N",FALSE,0.372922052900623,TRUE,0.260901296713611,"Y",TRUE,0.260901296713611,FALSE
10836,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.438260035310536,"N",FALSE,0.438260035310536,TRUE,0.569520861664937,"Y",TRUE,0.569520861664937,FALSE,0.74260069049444,"Y",TRUE,0.74260069049444,FALSE,0.510122091194667,"Y",TRUE,0.510122091194667,FALSE,0.586164643209222,"Y",TRUE,0.586164643209222,FALSE,0.240334962494087,"N",FALSE,0.240334962494087,TRUE,0.580326948296401,"Y",TRUE,0.580326948296401,FALSE,0.571210021012251,"Y",TRUE,0.571210021012251,FALSE
10917,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.309003703181095,"N",FALSE,0.309003703181095,TRUE,0.623701248705439,"Y",TRUE,0.623701248705439,FALSE,0.29952664263817,"N",FALSE,0.29952664263817,TRUE,0.446185540959994,"N",FALSE,0.446185540959994,TRUE,0.423629367632329,"Y",TRUE,0.423629367632329,FALSE,0.335994024834891,"N",FALSE,0.335994024834891,TRUE,0.383806674741001,"N",FALSE,0.383806674741001,TRUE,0.0602234112752472,"N",FALSE,0.0602234112752472,TRUE
11024,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.143480552857479,"N",FALSE,0.143480552857479,TRUE,0.509194051617792,"Y",TRUE,0.509194051617792,FALSE,0.0314594976114477,"N",FALSE,0.0314594976114477,TRUE,0.238391513252747,"N",FALSE,0.238391513252747,TRUE,0.182744754583473,"N",FALSE,0.182744754583473,TRUE,0.131421353196551,"N",FALSE,0.131421353196551,TRUE,0.538244813342035,"Y",TRUE,0.538244813342035,FALSE,0.0587129438528371,"N",FALSE,0.0587129438528371,TRUE
11033,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.597663915089251,"N",FALSE,0.597663915089251,TRUE,0.753488257293045,"Y",TRUE,0.753488257293045,FALSE,0.755808973002869,"Y",TRUE,0.755808973002869,FALSE,0.788495219523531,"Y",TRUE,0.788495219523531,FALSE,0.807732656856806,"Y",TRUE,0.807732656856806,FALSE,0.829552547782948,"Y",TRUE,0.829552547782948,FALSE,0.706254038130579,"Y",TRUE,0.706254038130579,FALSE,0.921763811533536,"Y",TRUE,0.921763811533536,FALSE
11157,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.558960839801414,"N",FALSE,0.558960839801414,TRUE,0.74807139635367,"Y",TRUE,0.74807139635367,FALSE,0.637155258982936,"Y",TRUE,0.637155258982936,FALSE,0.694164919437475,"Y",TRUE,0.694164919437475,FALSE,0.564238780931774,"Y",TRUE,0.564238780931774,FALSE,0.601401860410777,"Y",TRUE,0.601401860410777,FALSE,0.54245364282935,"Y",TRUE,0.54245364282935,FALSE,0.458256557165477,"Y",TRUE,0.458256557165477,FALSE
11232,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.466228394897438,"N",FALSE,0.466228394897438,TRUE,0.684532146666401,"Y",TRUE,0.684532146666401,FALSE,0.572907991457801,"Y",TRUE,0.572907991457801,FALSE,0.642985172496968,"Y",TRUE,0.642985172496968,FALSE,0.488074810288904,"Y",TRUE,0.488074810288904,FALSE,0.505803104925559,"Y",TRUE,0.505803104925559,FALSE,0.515427066987806,"Y",TRUE,0.515427066987806,FALSE,0.322072683926853,"Y",TRUE,0.322072683926853,FALSE
11349,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.5307336617967,"N",FALSE,0.5307336617967,TRUE,0.719793577330059,"Y",TRUE,0.719793577330059,FALSE,0.67118303925732,"Y",TRUE,0.67118303925732,FALSE,0.70519594365163,"Y",TRUE,0.70519594365163,FALSE,0.612470289881618,"Y",TRUE,0.612470289881618,FALSE,0.618336420489545,"Y",TRUE,0.618336420489545,FALSE,0.522158955124543,"Y",TRUE,0.522158955124543,FALSE,0.512786554917138,"Y",TRUE,0.512786554917138,FALSE
11471,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.989942515430238,"Y",TRUE,0.989942515430238,FALSE,0.995656414245499,"Y",TRUE,0.995656414245499,FALSE,0.99529819313049,"Y",TRUE,0.99529819313049,FALSE,0.999274558180559,"Y",TRUE,0.999274558180559,FALSE,0.994352495306929,"Y",TRUE,0.994352495306929,FALSE,0.961607887815374,"Y",TRUE,0.961607887815374,FALSE,0.981425100927113,"Y",TRUE,0.981425100927113,FALSE,0.979538810653458,"Y",TRUE,0.979538810653458,FALSE
10683,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.657203967850777,"Y",TRUE,0.657203967850777,FALSE,0.704396468043035,"Y",TRUE,0.704396468043035,FALSE,0.928049514802942,"Y",TRUE,0.928049514802942,FALSE,0.694209999221311,"Y",TRUE,0.694209999221311,FALSE,0.707026275923046,"Y",TRUE,0.707026275923046,FALSE,0.743595351912687,"Y",TRUE,0.743595351912687,FALSE,0.738611057996282,"Y",TRUE,0.738611057996282,FALSE,0.942305487922941,"Y",TRUE,0.942305487922941,FALSE
10904,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.322335752444153,"N",FALSE,0.322335752444153,TRUE,0.416751650217815,"N",FALSE,0.416751650217815,TRUE,0.0169219973781088,"N",FALSE,0.0169219973781088,TRUE,0.141839855888477,"N",FALSE,0.141839855888477,TRUE,0.183550527989923,"N",FALSE,0.183550527989923,TRUE,0.126306028058987,"N",FALSE,0.126306028058987,TRUE,0.190774704226874,"N",FALSE,0.190774704226874,TRUE,0.00884528632263093,"N",FALSE,0.00884528632263093,TRUE
11139,"N",0.392857142857143,"Y",TRUE,0.392857142857143,FALSE,0.561078513248373,"N",FALSE,0.561078513248373,TRUE,0.58841145810367,"Y",TRUE,0.58841145810367,FALSE,0.0434210478935686,"N",FALSE,0.0434210478935686,TRUE,0.261396381420591,"N",FALSE,0.261396381420591,TRUE,0.482649473779017,"Y",TRUE,0.482649473779017,FALSE,0.269235898577977,"N",FALSE,0.269235898577977,TRUE,0.46216806179317,"N",FALSE,0.46216806179317,TRUE,0.0817729624335198,"N",FALSE,0.0817729624335198,TRUE
11432,"N",0.921348314606741,"Y",TRUE,0.921348314606741,FALSE,0.545760206414026,"N",FALSE,0.545760206414026,TRUE,0.545976683075688,"Y",TRUE,0.545976683075688,FALSE,0.0296252287712083,"N",FALSE,0.0296252287712083,TRUE,0.20187115090375,"N",FALSE,0.20187115090375,TRUE,0.304416006318818,"N",FALSE,0.304416006318818,TRUE,0.132787173527332,"N",FALSE,0.132787173527332,TRUE,0.605187718981718,"Y",TRUE,0.605187718981718,FALSE,0.0514725735717662,"N",FALSE,0.0514725735717662,TRUE
