"UniqueID","startprice","startprice.log10.predict."
10158,139.98,2.21319263876841
10159,199,2.31606274592602
10160,294.99,2.42095873546981
10161,499,2.69949703926155
10163,299.99,2.45541214318343
10164,270,2.38823760121175
10167,399.99,2.36515888582334
10168,279.95,2.30815918669168
10170,329,2.41230824355607
10171,187.5,2.30703648200857
10172,269,2.46101596600953
10178,184.95,2.28136820081375
10183,319,2.45686190264154
10184,15,2.21090861974579
10188,299,2.42867015803266
10191,215,2.29481543594239
10197,404.99,2.37750462562751
10200,89.99,2.13269049154069
10204,309.99,2.40214140965679
10205,415,2.58954389256775
10206,200,2.10948794194777
10207,269,2.45949702426723
10212,299,2.42966065690656
10215,374.95,2.54348554247049
10216,189,2.30092541693806
10217,75,1.86564845706833
10218,175,2.24194961597777
10219,480,2.54540809711182
10221,465.99,2.4614773954288
10222,399.99,2.36744692826642
10229,187.99,2.28114896323946
10232,425,2.73549157100101
10234,339,2.55504426618594
10235,164.99,2.24502870447425
10236,319.95,2.39049276365229
10239,398.99,2.39885099789003
10244,155,2.47665661197353
10248,89.99,2.07452500804541
10249,114.94,1.98212823403851
10252,159.99,2.24434423821038
10257,499.99,2.69371814568281
10259,150,2.19056016511863
10260,334.99,2.68587546329291
10266,320,2.33860087210717
10267,335,2.56112622771137
10272,305,2.49083000121299
10274,144.99,2.19217180394931
10277,300,2.48883544932462
10279,399,2.3597773140878
10282,199.99,2.38021530790224
10287,439.99,2.63046246556323
10306,80,1.8655980468834
10308,325,2.51579513732594
10312,305,2.48799603618289
10315,350,2.464265774261
10316,187.99,2.28022530514193
10317,109.98,2.06034902089817
10319,345,2.54389309566917
10320,350,2.51332166290159
10325,124,2.20835034754133
10328,80,1.8712162219067
10332,375,2.42022738311409
10335,250,2.24965885568608
10343,130,2.155563327828
10350,75,1.95315066825109
10353,292.5,2.42473440773428
10359,275,2.42048074697665
10362,189.99,2.27900666624823
10366,99.99,2.03122243167733
10367,199.99,2.28694491509229
10369,339,2.47066965709935
10374,185.49,2.16696316813793
10375,350,2.52189162598865
10377,179.96,2.122920334424
10381,389.99,2.62622581007775
10382,95,1.9868253283038
10385,15,2.25446533750594
10386,165,2.41718631329818
10390,15,2.25197855337457
10394,200,2.3074402767658
10409,175,2.26716593359415
10414,280,2.30961962757112
10424,249.99,2.25216897261731
10426,310,2.44605514083908
10428,458,2.67828053978717
10429,265,2.35355152866981
10432,228.59,2.37434984337215
10433,249.97,2.24916747946287
10434,249.99,2.28910411900242
10436,500,2.68563221057314
10440,340,2.29523946486827
10451,185,2.38722497911094
10453,325,2.52430707125873
10458,229.99,2.22915193052366
10461,400,2.45313585505113
10465,188.99,2.32335964024046
10466,99.94,2.06053485529662
10469,225,2.35945935906029
10471,110,2.02504972571226
10482,115,2.1272160701189
10483,249,2.41162906907482
10485,252.99,2.26430064931705
10490,408,2.60657979273651
10494,124.95,1.89679903825346
10498,89.99,2.16576275459541
10500,315,2.39109250364458
10503,184.99,2.33730972855228
10506,200,2.21902898212865
10508,199.99,2.36482310479828
10512,79,1.99416717621655
10513,399.99,2.51280878871825
10515,210,2.35748810537364
10518,154,2.39089723360377
10520,169.99,2.21197844443737
10522,195,2.33796392884713
10523,425,2.64710705914826
10525,300,2.38719752180119
10534,89,2.00129989385866
10537,14,2.25400084581738
10539,149,2.37871002203494
10544,475,2.66457138097288
10546,394.99,2.11768304941533
10547,175,2.18439092480387
10550,399.99,2.66402269337124
10554,234,2.34749270418235
10555,349.99,2.55262817420299
10557,170,2.27366986894451
10559,325,2.30743318848591
10560,140,2.40916903587886
10562,147.59,2.22036553070891
10563,399.99,2.35323339434914
10565,499,2.5211665383001
10568,82.95,1.89677977707653
10574,289.99,2.32731578181857
10575,219.99,2.23329692821196
10583,275,2.35355062451601
10586,198,2.10805021283544
10587,300,2.34042436291161
10590,410,2.61610204044042
10591,150,2.21037413722252
10594,60,2.76631956205484
10596,155,2.39999716271372
10597,90,2.41944505937631
10601,699.95,2.4476363085888
10605,550,2.42099620997551
10609,80,2.43854660389684
10610,155,2.20030780522506
10611,150,2.24566600021298
10612,209,2.31410245332096
10613,439.99,2.64496972831854
10614,349.99,2.49104075158853
10622,208.99,2.37452274641838
10625,559.99,2.77588298060968
10629,229.98,2.24575045954726
10630,180,2.26168265712785
10632,120,2.38742712266336
10637,560,2.72330293733343
10638,159.95,1.99681029195111
10643,560,2.69512464597008
10644,549.9,2.69319269666625
10645,80,1.98808221388684
10647,449.99,2.46702504608909
10649,227.95,2.25808829547528
10650,785,2.78854469231037
10651,186,2.4532889890367
10655,349.95,2.41608952009265
10660,329.99,2.51679164397693
10663,250,2.25156689204202
10664,180,2.30002288172773
10665,127.99,2.21613942932176
10667,89.99,2.16567773827117
10668,469.99,2.4572831042802
10674,222.72,2.35480783857237
10675,280,2.39573979771627
10676,285,2.39111833688981
10679,387.45,2.38405141554822
10681,175,2.23866501960768
10682,438,2.53260672603936
10686,199,2.34914565689115
10689,200,2.27404362912334
10690,185,2.39741433629844
10693,259.99,2.3414808072669
10700,319.99,2.45304536060506
10701,194.95,2.27928399618989
10707,429,2.29320708638183
10709,215.99,2.26532154907111
10710,219.99,2.42304954825677
10711,199.99,2.30695816613463
10717,288,2.40975335652933
10718,159.95,2.32431650788108
10719,319,2.45338183635861
10724,340,2.51375772165037
10732,99.99,2.03234038679774
10733,209.99,2.28424787684904
10735,80,1.94037836579654
10737,220,2.29818953173698
10739,169.99,2.27650341642542
10742,559.99,2.64230617060619
10744,320,2.3459278505413
10746,400,2.76974160525635
10747,209,2.31318534355229
10751,200,2.06034996603637
10754,149.99,2.19357048672459
10763,180,2.26544538344507
10764,400,2.39073893811236
10765,249.99,2.33463351093008
10767,614.99,2.44971504021456
10770,260,2.26925952058787
10771,265,2.25096514849583
10772,129.99,2.02373163360525
10776,171,2.30772314707275
10777,76,2.40153190256003
10783,350,2.55982235326233
10787,339,2.69232075640822
10788,200,2.37832097385186
10789,160,2.1842565875522
10799,239.99,2.44046119023079
10800,565.95,2.35567053824765
10803,630,2.82701787772744
10804,89,2.45278574387924
10806,232.99,2.67872809683606
10807,167.38,2.38722512290471
10809,299,2.28193512695251
10818,249.99,2.42273627430399
10819,175,2.17884045710907
10821,129.99,2.2187693614984
10824,250,2.42310389422166
10829,188,2.43298952836624
10831,199.99,2.29127488283901
10833,182,2.34274204362036
10834,300,2.46027679135546
10837,37.98,2.33927604119551
10839,529.99,2.70464085448757
10842,119.99,1.95791809139886
10845,649.99,2.4706386144934
10846,399.99,2.5592335175792
10847,299,2.43059022793053
10849,258.98,2.40154801031883
10850,279.99,2.32847205914118
10851,150,2.36029361444652
10852,350,2.51431302082861
10856,249.99,2.28659185839884
10857,200,2.02152867637831
10859,90,2.14124760613083
10862,250,2.30409401837775
10865,579.99,2.48800200211167
10870,159.99,2.12088649438774
10872,249.99,2.41386464338352
10873,279.99,2.2837084905713
10874,276.99,2.28849967486993
10875,95,1.93873104511071
10877,379.99,2.36479272840872
10878,275,2.20261496437839
10883,439,2.46953182471782
10884,379,2.47533654177015
10886,350,2.4123031898173
10887,180,2.36263434436181
10888,194.85,2.2332454448626
10889,360,2.44115701789989
10890,500,2.35619167720009
10891,463.26,2.36378464564143
10893,99,2.18480764605628
10894,795.99,2.51319021569496
10896,275,2.35356771682266
10902,199.99,2.27840211984578
10903,244.97,2.40395150982771
10906,199.99,2.22782540982512
10909,660,2.64672204914988
10910,359.99,2.51700850580318
10911,525,2.54082930458233
10914,209.85,2.33305344248194
10915,299.99,2.32845480914879
10916,149.97,2.17558643751422
10918,174.99,2.25404399080673
10920,250,2.37499008539043
10921,349.99,2.68588296007669
10924,449.95,2.46422555417161
10925,350.25,2.4465379848568
10927,479.99,2.33246299433897
10928,154,2.38469160707076
10930,376,2.53533436718291
10932,385,2.51352006944592
10933,322.99,2.35838106003559
10934,162,2.30796438866942
10935,675,2.76366283212257
10940,350,2.23106240927905
10942,105,1.96719946824563
10945,449.99,2.46706730938212
10946,318,2.48363927183238
10947,400,2.38391422044585
10948,110,2.00093996543429
10949,200.29,2.24977038633383
10950,339.99,2.48583957238693
10951,829.99,2.79436607107748
10953,529.99,2.62422344039688
10954,300,2.46036786324067
10956,279.99,2.48555511265041
10957,241.88,2.41522542294426
10959,115,2.02269542243767
10962,499,2.75173055272515
10964,193,2.34597432530487
10968,174.99,2.2954999608587
10969,159.99,2.2251678181215
10971,175,2.23450658820392
10975,359,2.51443884721582
10977,279.99,2.24715824790871
10978,139.5,2.18226285915265
10980,334.99,2.40685869686797
10981,279.99,2.28849842263274
10982,900,2.78152727138534
10983,510,2.73590331995499
10984,235,2.29714804849375
10985,389.99,2.42011900875136
10986,439.98,2.57198227991198
10987,462.89,2.54057850675478
10989,299.99,2.57271655276956
10990,239.99,2.25172660961562
10991,300,2.36608023680338
10994,150,2.2132082844963
10995,379.95,2.51197202053022
10996,227,2.05752586219005
10999,387,2.30446964834797
11001,249.99,2.05595138549739
11002,179.95,2.28342078149524
11003,589.99,2.67132275393842
11005,176.27,2.21444204225085
11007,80,1.97007094103636
11008,165,1.98561908625232
11010,388.3,2.38214112733986
11011,179.95,2.23145540457027
11012,429.99,2.46107201459504
11013,500,2.73418695578757
11014,460,2.48370467839593
11015,173,2.27190363175542
11018,249.99,2.31070317165412
11019,720.12,2.38460123627157
11020,300,2.30932776190341
11021,500,2.33383582250227
11022,289.99,2.35454360473715
11023,200,2.30780073838635
11025,160,2.20908066394493
11026,229.99,2.36289694014897
11029,108,2.40422942073166
11031,229.99,2.50825550103958
11032,234.99,2.19305527039403
11034,699,2.35361365714051
11035,475,2.63608352366187
11036,209,2.20586163751251
11037,90,1.98636617269522
11038,85.95,1.89350727482657
11040,320.99,2.4930066797069
11041,339,2.33347390760605
11044,146.99,2.23763006457608
11045,539.95,2.65723512266738
11046,92,2.10671950876233
11047,199.99,2.22807062925124
11048,160,2.16385580356448
11049,349,2.57070707761901
11050,84.99,1.94331054106028
11051,225,2.21131661586727
11058,517.89,2.52092089658763
11059,500,2.72428061824526
11060,397.75,2.39925798786601
11061,200,2.30806758185031
11062,239,2.31032853175782
11063,259.99,2.21448570779217
11068,294.99,2.29573561931266
11069,189.99,2.36648386423007
11070,398.99,2.45763875625976
11071,429.99,2.64278564208767
11073,495.49,2.55805238897076
11074,249.59,2.289287016443
11075,250,2.25124270845162
11076,99,2.1069634971841
11077,108,2.40327353145648
11079,350,2.29376872478268
11080,82.98,1.89586204102546
11081,190.45,2.30058494784488
11082,101,2.13008940309447
11083,415,2.54306503015018
11084,469,2.51886620564437
11086,249.99,2.36658994981676
11087,227.88,2.18611704803414
11089,199.97,2.25953982528543
11090,280,2.26651453044395
11091,172,2.33643995312313
11093,199.99,2.22987142487963
11094,449,2.6320722150642
11098,310,2.31416826843778
11101,215,2.33268785759096
11103,170,2.10653366875584
11104,257.83,2.33977322373186
11106,258.88,2.42696609177282
11107,160,2.16611324963208
11108,196,2.35778240314199
11109,174.99,2.03230181896625
11110,550,2.70171572127754
11111,100,1.91267711809325
11112,424.95,2.54490289064691
11113,500,2.36727386391169
11114,120.02,2.02159346354804
11116,110,1.95376288466974
11118,469.99,2.47137197287864
11119,389.99,2.5578033665719
11120,325,2.29269666823659
11123,449.99,2.37094394757221
11124,198,2.27125798450699
11125,319.95,2.44983382844182
11126,419.99,2.61761965101732
11130,495.99,2.62067826166182
11132,339,2.58137150981009
11133,300,2.43021353378316
11135,289.95,2.34710416574198
11136,549.95,2.58524501753857
11137,229,2.40614499651556
11140,649.95,2.73092476449345
11141,615.99,2.69058915045264
11143,270.99,2.35585331739912
11145,430,2.41629980183214
11146,379.99,2.52441503376414
11147,299.95,2.44733180309832
11148,600,2.3767285548333
11149,275,2.29530809779642
11150,585.99,2.68530168705089
11151,550,2.71955249949175
11152,245,2.09986630524862
11153,180,2.35791004956766
11154,329.99,2.46376496862416
11155,250,1.96741726387779
11158,175,2.32272389295551
11159,260,2.2539607638984
11160,340,2.36480258121429
11161,174.99,2.17506752669678
11162,388.99,2.38623503594655
11163,90,2.00712874288582
11164,349.99,2.51417805521815
11167,375,2.55428752361249
11168,443.09,2.43498456357373
11169,155,2.18415542920876
11170,128,2.28659731166849
11171,275,2.25418987677926
11172,149.99,2.30532446807491
11173,149.59,2.17566910984547
11174,209.99,2.26619102623807
11176,789,2.79715468763295
11177,224,2.4045608536786
11178,239.88,2.28870361740323
11179,252.88,2.4257583715845
11182,639,2.76656854402761
11183,619.99,2.51880547188669
11184,499.99,2.60639943166033
11185,429.95,2.61849824159814
11186,325,2.51537020800705
11187,535,2.45302519264486
11188,289.99,2.41277164455318
11189,454.68,2.60099034670716
11190,104.7,1.92128124524571
11191,649.99,2.56860306096501
11192,450,2.63467827261644
11193,155,2.18312193405844
11194,310,2.42755176260444
11196,149.99,2.19509597184882
11197,679.95,2.7515148793641
11198,396,2.33728792819746
11200,379.99,2.62531217128995
11201,105,2.09158545582934
11202,119,2.02374379572508
11203,379.99,2.302666319907
11204,15,2.25417295714576
11205,549,2.67809201033982
11206,439.98,2.5884812995964
11207,124.95,1.71948423318413
11208,263.99,2.33442993082428
11209,400,2.28585439443614
11210,575,2.52616388277352
11211,454,2.59825928105334
11212,450,2.63682926447489
11214,749,2.85012283209967
11215,550,2.49937763076762
11217,624.99,2.83597660623766
11218,349.99,2.5237010784311
11219,430,2.39122301143282
11220,449,2.40742930373338
11222,367.97,2.32514960350738
11224,679.99,2.76535286448477
11225,499.99,2.67537331344579
11226,375,2.3176558980994
11227,558.17,2.42241589374211
11228,159.94,2.330143048333
11229,425,2.44137656490944
11230,248,2.35579185657693
11238,639,2.77814555460928
11240,119.99,2.01269831736267
11241,100,2.05838650738837
11242,393,2.34609435824867
11244,159.99,2.5160811856099
11246,259.99,2.3120113167948
11247,349,2.77925340450917
11248,184.99,2.20868353270173
11251,153.99,2.34380737487156
11252,389.99,2.5388777546907
11253,384.99,2.52959705894909
11254,579.99,2.67715175187994
11255,599.99,2.6877610278896
11257,198.98,2.23833369216883
11259,490.95,2.33934245182673
11261,179,2.38444735657461
11263,200,2.15846599724883
11264,670,2.57265818320634
11265,380,2.46002683116693
11266,350,2.2435326705729
11267,215.99,2.31857201349774
11268,439.99,2.6357927462726
11269,358.87,2.35972558779407
11270,939,2.80863781866176
11271,279.99,2.26260279725054
11272,575,2.76264418042674
11273,544.49,2.37857767856843
11275,142.25,2.31477835485546
11276,349.99,2.36602139107737
11280,95,2.09495188230718
11282,561.53,2.66896029553393
11283,948.98,2.76578040579369
11284,300,2.43439221144077
11286,424.55,2.6338035858577
11287,540,2.22962320744476
11288,300,2.25751909771049
11290,349.99,2.23888327884995
11291,299.99,2.37206643955241
11292,799.99,2.75738630745834
11294,165,2.47812479242329
11295,425,2.63527958993098
11297,349,2.54269656156983
11298,280,2.34055639220832
11299,499,2.74074117300158
11301,314.99,2.35474609509299
11303,149.99,2.33051508781737
11304,220,2.29501963019251
11305,199.99,2.04754274901132
11306,798,2.70413431772427
11308,520,2.39253554321969
11309,95,2.052832439077
11310,351,2.47244397582741
11312,189.99,2.15516603192775
11314,259,2.41381044321763
11315,399,2.40710424112732
11316,104.99,2.03972273926929
11317,569,2.62281461654891
11318,214.99,2.32593586099895
11319,385,2.56830275391377
11320,199,2.20659718256606
11322,134.34,2.23177446918314
11327,141.09,2.31110499097686
11328,375,2.371912333546
11331,650,2.57318969879187
11333,295,2.29276085942032
11334,560,2.72324773094635
11336,599.99,2.75387606600849
11337,395,2.33822157360626
11338,379,2.41718839244587
11339,389.99,2.45672388171892
11340,609.99,2.76209469125429
11341,187.89,2.18798816502708
11342,175,2.18428834245315
11343,280.99,2.34795108010133
11345,99,2.0948312685811
11347,200,2.27878851771689
11348,295,2.46302210141632
11350,499,2.73662369995691
11352,425,2.29544491530827
11354,300,2.51866104267616
11355,589,2.50740772692146
11356,575,2.68408394786291
11357,24.99,2.43897550128504
11358,320,2.25835345751456
11359,595,2.76331412391125
11362,285,2.42944156456273
11363,498.88,2.69181359839496
11364,350,2.31670982855244
11365,204,2.34252535213757
11367,276.99,2.49309574701648
11370,459.95,2.62415861825379
11371,529.95,2.59036239593469
11372,265,2.35972445026019
11373,459.99,2.63098189711607
11374,360.24,2.41298075268013
11375,261.99,2.26174619795167
11376,573.74,2.60435088263592
11378,340,2.47937501345781
11379,440,2.63252428573781
11380,180,2.25396717059704
11381,237.99,2.26809970919262
11382,439.99,2.63396332340256
11383,395,2.71658049653117
11384,598.98,2.63676332141906
11385,240,2.34141628876871
11387,300,2.34614131591022
11388,300,2.36110424186157
11389,168,2.30870447287953
11390,212.99,2.215189950635
11392,639.99,2.69132216721035
11393,350,2.67064792173022
11394,498.88,2.69237180608222
11395,400,2.29496180547619
11396,279.5,2.46414472338032
11397,999,2.34921115074812
11398,298,2.25065672890846
11399,499.99,2.62157650055816
11400,149.99,2.19214849341919
11401,125,1.95494779207968
11402,275,2.42610735680602
11403,473.6,2.70154662158083
11404,520.9,2.65190107003331
11405,339.99,2.61868836807405
11407,648,2.53159925967676
11408,648,2.53132020153792
11410,220,2.40867790525805
11412,195,2.40827408281125
11413,695,2.49257658163725
11415,175,2.17459627825507
11417,99,2.39603892107457
11418,375,2.38526663189601
11420,150,2.1252380282185
11421,329,2.48135236213216
11423,700,2.51138981966125
11424,200,2.41454340897318
11425,599,2.76290250231234
11426,525,2.68076952463976
11427,179.99,2.31066446665259
11428,300,2.45999811507253
11429,290,2.41345838176687
11431,325,2.34647011894797
11433,150,2.38577600547622
11434,325,2.38624696101698
11436,399,2.78027183296055
11438,109.99,2.62589663555615
11439,110,1.86411339455175
11440,51.99,2.71447524528147
11442,44.99,2.41159105659595
11443,30.99,2.44380207520626
11444,3.99,2.71473826328209
11445,8.99,2.71373700255689
11446,127.95,2.72247142415171
11447,220,1.99659492335506
11448,4.69,2.7420762986653
11449,9.99,2.31111119640582
11450,139.99,2.68170842163297
11451,69.99,2.68354629168017
11452,139,2.71616860037096
11454,39.99,2.71410332116947
11455,9.95,2.67404800827337
11456,28,2.75185602999349
11457,70.99,2.4598168729348
11458,255,2.36452572561031
11459,28.75,2.75070073664975
11460,339.98,2.53431808675962
11461,750,2.82440232272821
11463,250,2.33643190204712
11464,332.5,2.51431567793984
11465,118.95,2.44210131697448
11466,149.99,2.43128417222806
11468,199.99,2.26717693438422
11473,395,2.67934061696342
11475,509,2.65366613571726
11479,199.99,2.29551186874508
11480,289,2.36211754531629
11481,645,2.74610913777295
11487,749,2.80835551136283
11490,225,2.33073800230929
11495,300,2.57000010605809
11497,320,2.55020586128329
11498,425.99,2.51013582205197
11499,260,2.38350777169851
11500,237,2.38406718539345
11501,150,2.18460767558865
11502,180,2.20926574155099
11503,80,1.86550507371175
11504,100,2.05966017261126
11505,179,2.24295472562877
11507,69.99,1.85681159126028
11508,315,2.47882031645432
11509,135,2.10662771488332
11511,160,2.18305573495198
11512,235,2.41418005717698
11513,295,2.42533010649054
11514,219,2.33155671972388
11515,299,2.36134595211045
11516,280,2.38450150191842
11517,330,2.21930549445627
11518,180,2.18034352579289
11519,500,2.38714366521638
11520,205,2.26668058932833
11521,208,2.38564317900931
11522,419,2.63649056483884
11523,165,2.00909348116046
11524,650,2.83282565331789
11525,290,2.52671658111889
11526,347,2.50611262803972
11527,175,1.98701534191737
11528,400,2.71486297480133
11529,730,2.81197865180882
11530,150,2.18550588552362
11531,225,2.25657745831112
11532,325,2.32301139234223
11533,749.99,2.78853594856883
11534,225,2.47188686247691
11535,150,2.02291269246904
11536,128,2.16516256411073
11537,105,2.04913906646912
11538,175,2.18470527797009
11539,550,2.49155727565211
11540,349.95,2.54503653602945
11541,250,2.18525430405896
11542,145,1.95408457600967
11543,210,2.2145452121792
11544,90,1.96478425052408
11545,100,1.86557918715493
11546,331.99,2.55182061454064
11547,348.6,2.59559240723085
11548,308,2.30428983817434
11549,349,2.39487123396441
11550,70,2.38634626725237
11551,350,2.1916382001703
11552,710,2.78827912753968
11553,230,2.18438190403796
11554,275,2.25744773696893
11555,380,2.56239948455735
11556,399.99,2.56974090776826
11557,280,2.47596611712451
11558,220,2.22718226421244
11559,525,2.24655569166218
11560,149,1.86669254769077
11561,350,2.48801479037766
11562,275,2.47272606325903
11563,300,2.48831751381796
11564,327.58,2.48469942296852
11565,250,2.17661672141297
11566,400,2.41247601445104
11568,289,2.31251780744567
11569,375,2.55621443321224
11570,250,2.4075720319356
11571,525,2.73624586541053
11572,269.95,2.25592537993794
11573,455,2.51031600711914
11574,200,2.36657122098297
11575,149.99,2.01108290959235
11576,400,2.51782463720355
11577,315,2.34622981911206
11578,500,2.55981037341489
11579,70,1.8974955267809
11580,450,2.37925438055579
11581,8,2.31237157246517
11582,195,2.31777632440309
11583,4.99,2.71717136067972
11584,259.99,2.41282139933409
11585,100,2.3196587208229
11586,350,2.38654035530618
11587,380,2.40233295536753
11588,200,2.26185346717253
11589,150,2.22665830627922
11590,380,2.51549205385076
11591,2.99,2.71460212718039
11592,350,2.65848707786687
11594,480,2.40376320676969
11595,175,2.25804659843264
11596,69.69,1.85305397862889
11597,175,2.38647105501867
11599,119.88,1.95647767439195
11600,225,1.89482039419668
11601,29.99,1.54159735627845
11604,150,1.90458391366356
11605,229,2.24476345629128
11606,199,1.9906637952713
11608,149,2.1785657837963
11609,29.95,1.52274655824945
11610,129.99,1.90571253776882
11612,229.98,2.01575682805297
11614,69.95,1.94580357236259
11629,59.99,2.08679697515315
11631,100,1.9354554821564
11633,209,2.24498133099957
11640,89.99,1.9403831862051
11642,550,2.01396170154494
11643,128,2.07349705162532
11648,71.99,1.84138610264717
11649,209,2.24527123210423
11658,128,2.07372780993638
11659,200,2.38317124067644
11663,57.5,1.91968507135111
11668,119.99,1.62705823007323
11673,129.95,1.91341741191443
11675,129.95,1.9961487524948
11676,54.99,1.70482406356129
11677,189.99,2.03375917266436
11682,399.99,2.05337796675216
11684,157,1.92907578157488
11687,100,1.75818175203092
11692,150,1.99242654815773
11696,55,2.02588081769185
11697,250,1.89153457840229
11698,89.99,1.97352911070332
11702,144.5,2.09895007384997
11703,74.95,1.6775347242468
11705,590,2.77768009727243
11707,29.99,1.57367197127812
11719,196.79,1.99328988485403
11720,150.87,2.04108595128045
11721,36.95,1.52225126444914
11724,209.9,1.86345970457576
11725,80,1.92198139152514
11727,52.99,1.69853668125566
11728,60,1.76321769367104
11731,69,1.88140077153983
11733,59.99,2.00577870799967
11735,99.95,1.97498366710195
11738,36.95,1.52295956934422
11739,128,2.07336303704364
11740,99.99,2.00535256249526
11742,100,1.87001736088861
11743,130,1.76216465499565
11745,99.99,1.93740447502615
11747,119.99,1.85056915776526
11749,65,1.96967411259178
11750,165,1.95325225597735
11751,66.99,1.95301147286591
11752,199,2.05727693376074
11753,55.66,1.83224362203467
11754,79,2.14043586932251
11755,142.49,1.99817381261143
11756,85,1.87304621277303
11759,59,2.0921941279659
11760,99.95,2.03223737580197
11761,100,2.10913219482253
11763,100,2.03851032492292
11764,91,2.0282593917693
11767,19.99,2.1220344172637
11768,155,2.03238111665631
11770,150,1.78154173831939
11771,415,2.4970945396168
11772,319.99,2.35718461311736
11774,179.95,2.35394980538877
11775,104.99,2.08368948703281
11779,379.99,2.31236308018749
11780,279,1.89102756984018
11781,264.99,2.33512544247053
11782,579.99,2.7727371181504
11784,249.95,2.35075327218521
11786,379.99,2.59937402906609
11787,149.95,2.21544898923816
11788,149.95,2.31656668007117
11789,309.95,2.29735570202294
11790,324.9,2.3768010089091
11792,375,2.378654116232
11793,319.98,2.38772570031932
11794,374.95,2.63324835898965
11795,379.99,2.31755035986838
11798,509,2.54911278009423
11799,229,2.33662805034311
11800,299.99,2.24370888074799
11801,74.99,1.94585179336238
11802,250,2.48837932376843
11803,124.99,1.85805860450288
11804,409.99,2.54311670935845
11805,219.99,2.37924409198006
11806,100,1.91252939632462
11807,199.99,2.286119921452
11811,199.99,2.41026513513216
11812,36.95,1.52137312545038
11813,298,2.38373832284203
11814,319.99,2.51816279484727
11815,209,2.2200879584253
11816,319.99,2.51614156269984
11817,419.99,2.39583917630086
11818,249,2.31273857105713
11819,249,2.39917150880739
11820,179.99,2.30502994571
11821,159.99,2.39515944439277
11822,279.99,2.35662425024449
11823,229,2.38032008891829
11824,129.95,2.02263748153908
11825,244.95,2.35494660943433
11826,319,2.3804536734284
11827,289,2.40000772065878
11828,249.99,2.28475569510073
11830,85,1.98284428896523
11832,629,2.74695409332342
11833,429,2.6027531833647
11834,529,2.69700457673173
11835,430,2.70960240065536
11837,90,1.96895586743129
11838,87,2.22849210263723
11840,249.99,2.43814997932934
11841,139,2.26201870542705
11842,219.99,2.33049866917635
11843,329.99,2.47342130106142
11845,400,2.51343117289673
11846,250,2.30084299613317
11847,164.99,2.28165419803375
11848,129.99,2.06120217558209
