"UniqueID","startprice.log10","startprice.log10.cut.fctr","startprice.log10.predict.RFE.X.spatialSign.rf","startprice.log10.predict.RFE.X.spatialSign.rf.err","startprice.log10.predict.RFE.X.spatialSign.rf.err.abs","startprice.log10.predict.RFE.X.spatialSign.rf.accurate","startprice.log10.predict.RFE.X.YeoJohnson.rf","startprice.log10.predict.RFE.X.YeoJohnson.rf.err","startprice.log10.predict.RFE.X.YeoJohnson.rf.err.abs","startprice.log10.predict.RFE.X.YeoJohnson.rf.accurate","startprice.log10.predict.RFE.X.center.scale.rf","startprice.log10.predict.RFE.X.center.scale.rf.err","startprice.log10.predict.RFE.X.center.scale.rf.err.abs","startprice.log10.predict.RFE.X.center.scale.rf.accurate","startprice.log10.predict.RFE.X.rf","startprice.log10.predict.RFE.X.rf.err","startprice.log10.predict.RFE.X.rf.err.abs","startprice.log10.predict.RFE.X.rf.accurate","startprice.log10.predict.RFE.X.avNNet","startprice.log10.predict.RFE.X.avNNet.err","startprice.log10.predict.RFE.X.avNNet.err.abs","startprice.log10.predict.RFE.X.avNNet.accurate","startprice.log10.predict.RFE.X.bagEarth","startprice.log10.predict.RFE.X.bagEarth.err","startprice.log10.predict.RFE.X.bagEarth.err.abs","startprice.log10.predict.RFE.X.bagEarth.accurate","startprice.log10.predict.RFE.X.earth","startprice.log10.predict.RFE.X.earth.err","startprice.log10.predict.RFE.X.earth.err.abs","startprice.log10.predict.RFE.X.earth.accurate","startprice.log10.predict.RFE.X.gbm","startprice.log10.predict.RFE.X.gbm.err","startprice.log10.predict.RFE.X.gbm.err.abs","startprice.log10.predict.RFE.X.gbm.accurate","startprice.log10.predict.RFE.X.glmnet","startprice.log10.predict.RFE.X.glmnet.err","startprice.log10.predict.RFE.X.glmnet.err.abs","startprice.log10.predict.RFE.X.glmnet.accurate","startprice.log10.predict.RFE.X.nnet","startprice.log10.predict.RFE.X.nnet.err","startprice.log10.predict.RFE.X.nnet.err.abs","startprice.log10.predict.RFE.X.nnet.accurate","startprice.log10.predict.RFE.X.svmLinear2","startprice.log10.predict.RFE.X.svmLinear2.err","startprice.log10.predict.RFE.X.svmLinear2.err.abs","startprice.log10.predict.RFE.X.svmLinear2.accurate","startprice.log10.predict.RFE.X.glm","startprice.log10.predict.RFE.X.glm.err","startprice.log10.predict.RFE.X.glm.err.abs","startprice.log10.predict.RFE.X.glm.accurate","startprice.log10.predict.RFE.X.svmLinear","startprice.log10.predict.RFE.X.svmLinear.err","startprice.log10.predict.RFE.X.svmLinear.err.abs","startprice.log10.predict.RFE.X.svmLinear.accurate","startprice.log10.predict.RFE.X.rpart","startprice.log10.predict.RFE.X.rpart.err","startprice.log10.predict.RFE.X.rpart.err.abs","startprice.log10.predict.RFE.X.rpart.accurate","startprice.log10.predict.Ensemble.glmnet","startprice.log10.predict.Ensemble.glmnet.err","startprice.log10.predict.Ensemble.glmnet.err.abs","startprice.log10.predict.Ensemble.glmnet.accurate"
10246,2.60205999132796,"(1.3,2.95]",1.87683343567312,-0.725226555654839,0.725226555654839,FALSE,1.88138598857961,-0.720674002748354,0.720674002748354,FALSE,1.88138598857961,-0.720674002748354,0.720674002748354,FALSE,1.88138598857961,-0.720674002748354,0.720674002748354,FALSE,0.999888817278473,-1.60217117404949,1.60217117404949,FALSE,2.11143070177502,-0.490629289552938,0.490629289552938,FALSE,1.77926618275027,-0.822793808577692,0.822793808577692,FALSE,2.15290298882514,-0.449157002502819,0.449157002502819,FALSE,1.92076223001708,-0.681297761310887,0.681297761310887,FALSE,0.999927174164957,-1.60213281716301,1.60213281716301,FALSE,2.19726181506261,-0.404798176265354,0.404798176265354,FALSE,2.0251609499542,-0.576899041373762,0.576899041373762,FALSE,2.17595802761731,-0.426101963710654,0.426101963710654,FALSE,1.95554226972934,-0.646517721598621,0.646517721598621,FALSE,1.81237440225167,-0.789685589076291,0.789685589076291,FALSE
10254,2.36167118521656,"(1.3,2.95]",1.50906164169941,-0.852609543517152,0.852609543517152,FALSE,1.4818836497733,-0.879787535443263,0.879787535443263,FALSE,1.4818836497733,-0.879787535443263,0.879787535443263,FALSE,1.4818836497733,-0.879787535443263,0.879787535443263,FALSE,0.999940505211926,-1.36173068000463,1.36173068000463,FALSE,1.47875201098714,-0.882919174229417,0.882919174229417,FALSE,1.92286936827854,-0.438801816938018,0.438801816938018,FALSE,1.5653675400749,-0.796303645141663,0.796303645141663,FALSE,1.85941973812355,-0.502251447093009,0.502251447093009,FALSE,0.999960156211396,-1.36171102900516,1.36171102900516,FALSE,1.74037097820265,-0.621300207013913,0.621300207013913,FALSE,1.7844590454065,-0.577212139810061,0.577212139810061,FALSE,1.73045104101021,-0.631220144206347,0.631220144206347,FALSE,1.68935865332214,-0.672312531894416,0.672312531894416,FALSE,1.40029756486221,-0.961373620354352,0.961373620354352,FALSE
10261,2.39794000867204,"(1.3,2.95]",1.67749647877128,-0.720443529900762,0.720443529900762,FALSE,1.77283722871646,-0.625102779955581,0.625102779955581,FALSE,1.77297093784958,-0.624969070822459,0.624969070822459,FALSE,1.77297093784958,-0.624969070822459,0.624969070822459,FALSE,0.999704292999804,-1.39823571567223,1.39823571567223,FALSE,1.91341377880834,-0.484526229863695,0.484526229863695,FALSE,1.77926618275027,-0.618673825921767,0.618673825921767,FALSE,1.84609946263722,-0.551840546034817,0.551840546034817,FALSE,1.78328685177453,-0.614653156897504,0.614653156897504,FALSE,0.999697647560658,-1.39824236111138,1.39824236111138,FALSE,1.98106694010198,-0.416873068570055,0.416873068570055,FALSE,1.94291043340145,-0.45502957527059,0.45502957527059,FALSE,1.97901077490053,-0.418929233771512,0.418929233771512,FALSE,1.95554226972934,-0.442397738942696,0.442397738942696,FALSE,1.57496642854988,-0.822973580122158,0.822973580122158,FALSE
10264,2.35218251811136,"(1.3,2.95]",2.08845682998371,-0.263725688127648,0.263725688127648,FALSE,2.0372313242012,-0.314951193910167,0.314951193910167,FALSE,2.0372313242012,-0.314951193910167,0.314951193910167,FALSE,2.0372313242012,-0.314951193910167,0.314951193910167,FALSE,0.997937122635325,-1.35424539547604,1.35424539547604,FALSE,2.00710705313379,-0.345075464977568,0.345075464977568,FALSE,1.77926618275027,-0.572916335361092,0.572916335361092,FALSE,2.01973574784666,-0.332446770264704,0.332446770264704,FALSE,1.73565692065986,-0.616525597451498,0.616525597451498,FALSE,0.998041693574752,-1.35414082453661,1.35414082453661,FALSE,1.95101795950174,-0.401164558609622,0.401164558609622,FALSE,1.78812574282319,-0.56405677528817,0.56405677528817,FALSE,1.95816631006131,-0.39401620805005,0.39401620805005,FALSE,1.95554226972934,-0.396640248382021,0.396640248382021,FALSE,2.15458781754498,-0.197594700566388,0.197594700566388,FALSE
10283,1.30102999566398,"(1.3,2.95]",1.72298037754802,0.421950381884041,0.421950381884041,FALSE,1.65720659268186,0.356176597017884,0.356176597017884,FALSE,1.66737134689108,0.366341351227095,0.366341351227095,FALSE,1.66737134689108,0.366341351227095,0.366341351227095,FALSE,0.998442368061013,-0.302587627602968,0.302587627602968,FALSE,1.77465354199195,0.473623546327972,0.473623546327972,FALSE,1.52986425509284,0.228834259428862,0.228834259428862,FALSE,1.84529338451301,0.544263388849028,0.544263388849028,FALSE,1.5075692814128,0.206539285748822,0.206539285748822,FALSE,0.998351591038266,-0.302678404625716,0.302678404625716,FALSE,1.65141215673873,0.350382161074748,0.350382161074748,FALSE,1.42304545958322,0.122015463919241,0.122015463919241,FALSE,1.66702222245125,0.365992226787272,0.365992226787272,FALSE,1.5691030422322,0.268073046568218,0.268073046568218,FALSE,1.74425411999347,0.443224124329493,0.443224124329493,FALSE
10296,1.95419425181586,"(1.3,2.95]",1.87944434277759,-0.0747499090382731,0.0747499090382731,FALSE,1.92369080227531,-0.0305034495405514,0.0305034495405514,FALSE,1.92369080227531,-0.0305034495405514,0.0305034495405514,FALSE,1.92369080227531,-0.0305034495405514,0.0305034495405514,FALSE,0.995740901271097,-0.958453350544766,0.958453350544766,FALSE,1.79640311285894,-0.157791138956918,0.157791138956918,FALSE,1.44106006891579,-0.513134182900073,0.513134182900073,FALSE,1.73354812263215,-0.220646129183709,0.220646129183709,FALSE,1.40368492127881,-0.550509330537055,0.550509330537055,FALSE,0.995342463810545,-0.958851788005317,0.958851788005317,FALSE,1.09929795414267,-0.854896297673194,0.854896297673194,FALSE,1.47892999584074,-0.475264255975126,0.475264255975126,FALSE,1.04354620614734,-0.91064804566852,0.91064804566852,FALSE,1.88355820650469,-0.0706360453111763,0.0706360453111763,FALSE,1.97854429648984,0.0243500446739815,0.0243500446739815,FALSE
10299,2.30102999566398,"(1.3,2.95]",2.12970208598751,-0.171327909676467,0.171327909676467,FALSE,2.10749260794404,-0.193537387719939,0.193537387719939,FALSE,2.10749260794404,-0.193537387719939,0.193537387719939,FALSE,2.10749260794404,-0.193537387719939,0.193537387719939,FALSE,0.999449024584197,-1.30158097107978,1.30158097107978,FALSE,1.92397101166631,-0.377058983997674,0.377058983997674,FALSE,1.77926618275027,-0.521763812913711,0.521763812913711,FALSE,1.81311607730132,-0.487913918362662,0.487913918362662,FALSE,1.73131482958732,-0.569715166076658,0.569715166076658,FALSE,0.99926108749712,-1.30176890816686,1.30176890816686,FALSE,1.87412408178076,-0.426905913883221,0.426905913883221,FALSE,1.6758842561876,-0.62514573947638,0.62514573947638,FALSE,1.89646960655013,-0.404560389113854,0.404560389113854,FALSE,1.95554226972934,-0.34548772593464,0.34548772593464,FALSE,2.25008623166027,-0.0509437640037094,0.0509437640037094,FALSE
10302,2.35218251811136,"(1.3,2.95]",1.91388774329895,-0.438294774812413,0.438294774812413,FALSE,1.86750411563746,-0.484678402473906,0.484678402473906,FALSE,1.86760904156395,-0.484573476547417,0.484573476547417,FALSE,1.86760904156395,-0.484573476547417,0.484573476547417,FALSE,0.998865560088549,-1.35331695802281,1.35331695802281,FALSE,1.94522906151468,-0.406953456596679,0.406953456596679,FALSE,1.77926618275027,-0.572916335361092,0.572916335361092,FALSE,1.96691218259498,-0.385270335516386,0.385270335516386,FALSE,1.68569938489565,-0.666483133215708,0.666483133215708,FALSE,0.998809053673418,-1.35337346443794,1.35337346443794,FALSE,1.86302141562482,-0.489161102486544,0.489161102486544,FALSE,1.68149874889898,-0.670683769212379,0.670683769212379,FALSE,1.87334239754262,-0.478840120568741,0.478840120568741,FALSE,1.95554226972934,-0.396640248382021,0.396640248382021,FALSE,1.89310631138938,-0.45907620672198,0.45907620672198,FALSE
10314,2.69897000433602,"(1.3,2.95]",1.69375497252124,-1.00521503181478,1.00521503181478,FALSE,2.36484803124908,-0.334121973086941,0.334121973086941,FALSE,2.36484803124908,-0.334121973086941,0.334121973086941,FALSE,2.36484803124908,-0.334121973086941,0.334121973086941,FALSE,0.999614250391543,-1.69935575394448,1.69935575394448,FALSE,2.32831455659724,-0.370655447738782,0.370655447738782,FALSE,1.77926618275027,-0.919703821585748,0.919703821585748,FALSE,2.29619504870106,-0.402774955634961,0.402774955634961,FALSE,2.00780407752988,-0.691165926806135,0.691165926806135,FALSE,0.999789948508734,-1.69918005582728,1.69918005582728,FALSE,2.43221812301296,-0.266751881323056,0.266751881323056,FALSE,1.9336123811131,-0.765357623222918,0.765357623222918,FALSE,2.4240305341465,-0.274939470189517,0.274939470189517,FALSE,2.22388906931559,-0.475080935020425,0.475080935020425,FALSE,1.67689651757903,-1.02207348675699,1.02207348675699,FALSE
10347,2.17609125905568,"(1.3,2.95]",1.80032671258118,-0.375764546474506,0.375764546474506,FALSE,1.87811880464106,-0.297972454414625,0.297972454414625,FALSE,1.87811880464106,-0.297972454414625,0.297972454414625,FALSE,1.87811880464106,-0.297972454414625,0.297972454414625,FALSE,0.999323339037986,-1.1767679200177,1.1767679200177,FALSE,1.9795891197525,-0.196502139303178,0.196502139303178,FALSE,1.77926618275027,-0.396825076305411,0.396825076305411,FALSE,1.94498238708534,-0.231108871970345,0.231108871970345,FALSE,1.83673714628604,-0.33935411276964,0.33935411276964,FALSE,0.999139017013179,-1.1769522420425,1.1769522420425,FALSE,1.90650222645641,-0.26958903259927,0.26958903259927,FALSE,1.91323456111777,-0.262856697937915,0.262856697937915,FALSE,1.89456201525036,-0.281529243805318,0.281529243805318,FALSE,1.95554226972934,-0.22054898932634,0.22054898932634,FALSE,1.76104000791309,-0.415051251142595,0.415051251142595,FALSE
10351,2.14612803567824,"(1.3,2.95]",1.88601630678398,-0.260111728894258,0.260111728894258,FALSE,1.87279999637733,-0.273328039300911,0.273328039300911,FALSE,1.87279999637733,-0.273328039300911,0.273328039300911,FALSE,1.87279999637733,-0.273328039300911,0.273328039300911,FALSE,0.999534297233883,-1.14659373844436,1.14659373844436,FALSE,1.91593046587328,-0.230197569804961,0.230197569804961,FALSE,1.77926618275027,-0.366861852927968,0.366861852927968,FALSE,1.82324735383797,-0.322880681840271,0.322880681840271,FALSE,1.74811703042682,-0.398011005251414,0.398011005251414,FALSE,0.999503717111427,-1.14662431856681,1.14662431856681,FALSE,1.86119881366585,-0.284929222012389,0.284929222012389,FALSE,1.77766635527918,-0.368461680399056,0.368461680399056,FALSE,1.84552142804127,-0.300606607636971,0.300606607636971,FALSE,1.95554226972934,-0.190585765948897,0.190585765948897,FALSE,1.86976143081834,-0.276366604859894,0.276366604859894,FALSE
10383,2.42316392385035,"(1.3,2.95]",1.71192883099055,-0.711235092859794,0.711235092859794,FALSE,1.56739990746505,-0.855764016385294,0.855764016385294,FALSE,1.56311595580662,-0.860047968043724,0.860047968043724,FALSE,1.56311595580662,-0.860047968043724,0.860047968043724,FALSE,0.964220202349558,-1.45894372150079,1.45894372150079,FALSE,1.78985319632832,-0.633310727522031,0.633310727522031,FALSE,0.881817405494717,-1.54134651835563,1.54134651835563,FALSE,1.21048527383573,-1.21267865001461,1.21267865001461,FALSE,1.06199924506616,-1.36116467878419,1.36116467878419,FALSE,0.965110131755972,-1.45805379209438,1.45805379209438,FALSE,0.996804496976064,-1.42635942687428,1.42635942687428,FALSE,0.993727376548301,-1.42943654730205,1.42943654730205,FALSE,1.04953000698476,-1.37363391686559,1.37363391686559,FALSE,1.95554226972934,-0.467621654121007,0.467621654121007,FALSE,1.63599544446646,-0.787168479383891,0.787168479383891,FALSE
10404,2.25285303097989,"(1.3,2.95]",1.97587931067993,-0.276973720299968,0.276973720299968,FALSE,1.78039267293137,-0.472460358048524,0.472460358048524,FALSE,1.78222961674524,-0.470623414234652,0.470623414234652,FALSE,1.78222961674524,-0.470623414234652,0.470623414234652,FALSE,0.999992525378445,-1.25286050560145,1.25286050560145,FALSE,1.98085670016878,-0.271996330811114,0.271996330811114,FALSE,2.82031814553409,0.567465114554201,0.567465114554201,FALSE,2.03726232619882,-0.215590704781075,0.215590704781075,FALSE,2.62648516884258,0.373632137862692,0.373632137862692,FALSE,0.999988029069468,-1.25286500191043,1.25286500191043,FALSE,2.7949154539438,0.542062422963907,0.542062422963907,FALSE,2.88010033092399,0.627247299944101,0.627247299944101,FALSE,2.73082207430053,0.477969043320632,0.477969043320632,FALSE,1.95554226972934,-0.297310761250552,0.297310761250552,FALSE,1.85515488083302,-0.397698150146875,0.397698150146875,FALSE
