"UniqueID","startprice","startprice.log10.predict."
10753,0.99,0.353293072971014
10755,199,2.75527114169493
10756,125,1.63988051573226
10757,75,1.74811703042682
10758,0.99,0.392269267346383
10759,99.99,1.51655317609067
10760,150,1.83673714628604
10761,0.99,0.466901380361949
10762,449.99,1.39929245493655
10766,199,2.73103162323605
10768,1,1.65980158477466
10769,0.99,0.444096744097644
10773,50,2.17921784772796
10774,266.05,1.82932791616201
10775,485,2.06944148766346
10778,10,1.57341898487058
10779,50,1.70851019332302
10780,129,2.56267605380546
10781,0.01,1.68596296744533
10782,1,1.53662587107958
10784,50,2.17921784772796
10785,164,1.74811703042682
10786,249.95,1.89621237723151
10790,50,1.6502691319122
10791,395,2.01693823239241
10792,550,1.96940158030834
10793,800,2.08666941368284
10794,525,1.89585557017522
10795,175,1.76010242855142
10796,199.99,1.52718605041446
10797,349.99,1.60497783838434
10798,50,1.70851019332302
10801,180,1.61707587946795
10802,0.99,0.392269267346383
10805,399,3.16059259516726
10808,65,1.70851019332302
10810,0.99,0.14211343727562
10812,346,2.00780407752988
10813,0.01,1.83673714628604
10814,50,1.47509309027942
10816,0.99,0.219958157638973
10817,0.99,0.392269267346383
10820,0.99,0.421919306021189
10822,0.99,0.315217220071669
10823,239,2.77508624999758
10825,150,1.74530283243097
10826,75,1.83673714628604
10827,319.99,1.49873427734583
10828,249.97,1.71776140174181
10830,300,2.00780407752988
10832,160.57,1.68081552449698
10835,109,2.57666405664911
10836,125,1.61923750640085
10838,400,1.77465219953757
10840,0.99,0.497276607993705
10841,79.99,1.44424757527555
10843,100,1.85156584603673
10844,0.99,0.392269267346383
10848,150,1.77369131667661
10853,75,1.73873617918471
10854,0.99,0.504215933658059
10855,0.99,0.491724461139524
10858,100,1.61944040808869
10860,375,1.90430498197714
10861,0.99,0.52870509380726
10863,0.99,-0.132170911962122
10864,185,1.93461407173277
10866,0.99,0.444096744097644
10867,500,1.95098821587876
10868,107,1.61140820712347
10869,300,1.81978957447223
10871,45,1.61707587946795
10876,10,1.31041389910784
10879,145,1.79929193611513
10880,275,1.73131482958732
10881,0.99,0.14211343727562
10882,200,1.73131482958732
10885,0.99,0.518519027154309
10892,0.99,0.262831570612092
10895,259.95,2.08408894478337
10897,100,1.92377899379885
10898,100,1.83673714628604
10899,0.99,0.48370358120145
10900,300,1.33782065735652
10901,125,1.73131482958732
10904,249.97,1.86792353620164
10905,175,1.83234467994378
10907,75,1.60472837088183
10908,500,2.20944383358965
10912,0.99,0.400242539015404
10913,0.99,0.392269267346383
10917,179.99,1.22363049156452
10919,250,2.16087580151853
10922,200,1.83673714628604
10923,10,1.70785762226007
10926,260,2.06944148766346
10929,239,2.55398262045855
10931,0.99,0.48370358120145
10936,10,1.73131482958732
10937,120,1.74811703042682
10938,229,2.58958193591202
10939,459.99,1.39929245493655
10941,149.98,1.72789693113553
10943,120,1.7561379103649
10944,25,1.82932791616201
10952,150,1.44525676056894
10955,70,1.70851019332302
10958,0.99,0.572323697060667
10960,499,2.82549482034625
10961,375,1.88633378362794
10963,80,1.70851019332302
10965,99,2.46076610183354
10966,0.99,0.481889425760244
10967,399.99,1.56734802801141
10970,259.99,1.30189716339272
10972,199.99,1.22333955014247
10973,180,1.84757222421997
10974,200,1.73131482958732
10976,350,2.09217600021515
10979,549.99,1.74616562272072
10988,0.99,0.572323697060667
10992,110,1.76365019880759
10993,299.99,1.53459528053849
10997,99,1.83317828498627
10998,0.99,-0.148958049016021
11000,550,1.80100457389204
11004,169.99,1.16317392851072
11006,339,2.68448559529229
11009,130,1.59677707310645
11016,220,1.59961899183892
11017,245,1.92076223001708
11024,298.97,1.23602092043981
11027,149.95,1.63626350610457
11028,24.99,0.656348780791701
11030,99.99,1.5884277154975
11033,152,1.74811703042682
11039,0.99,0.270178199032416
11042,528,2.11800951973458
11043,0.99,0.14211343727562
11052,180,1.61707587946795
11053,450,2.03096767222177
11054,100,1.7561379103649
11055,100,1.92377899379885
11056,250,1.88633378362794
11064,250,2.08778353387289
11065,429.99,1.62339120281392
11066,99.99,0.91381674589868
11067,549.99,1.62339120281392
11072,199,2.68022733278329
11078,225,1.53124101641039
11085,0.99,0.42701138891835
11092,199,2.68022733278329
11095,349.99,1.46886884870031
11096,0.99,0.654284596995717
11097,300,1.74822207304347
11099,1,1.70131860052818
11100,0.99,-0.431737513914545
11102,0.99,0.443444173034693
11115,0.99,0.499481542964406
11117,25,1.84757222421997
11121,426.99,0.435069072039108
11122,0.99,0.450617018497552
11127,150,1.91779753956113
11128,400,2.11800951973458
11129,350,1.90456594630954
11131,500,2.20944383358965
11134,99,2.64985846616305
11138,259,2.50075874717854
11139,149.97,1.83769755033995
11142,0.99,0.495017214550677
11144,175,1.84757222421997
11156,299.99,1.79174677224451
11157,165,1.74811703042682
11165,400,2.17921784772796
11166,299.99,1.31205000011235
11175,290,1.31321342489312
11180,0.99,0.495350949087084
11181,159.99,1.40368492127881
11195,250,1.44728725243921
11199,0.99,0.530486020547501
11213,0.99,0.491875035169958
11216,300,1.80100457389204
11221,279,2.56495940511057
11223,179,2.57513637457862
11231,0.99,0.651956314449442
11232,200,1.74811703042682
11233,199.99,2.07038537375179
11235,0.99,0.803913918248032
11236,0.99,0.588710921848773
11237,250,1.83673714628604
11239,99,2.7075744159088
11243,100,1.79929193611513
11245,0.99,0.572323697060667
11249,0.99,0.792029978595778
11250,9.99,1.25642492806692
11256,0.99,0.4808893832056
11258,150,1.70785762226007
11260,260,1.82977767401499
11262,575,2.05644342782115
11274,515,2.09217600021515
11277,0.99,0.495017214550677
11278,300,1.83673714628604
11279,249,2.73679817180756
11281,25,1.80100457389204
11285,320,1.74530283243097
11289,0.99,0.48370358120145
11293,100,1.93195637013744
11296,70,1.49841413820905
11300,650,2.08666941368284
11302,149.99,1.35438677341191
11307,149.98,1.95020148091567
11311,229.95,1.9379556838114
11313,0.99,0.353293072971014
11321,600,2.20944383358965
11323,1,1.44171040146362
11324,79.95,1.9984817690205
11325,350,1.91207242699863
11326,40,1.74530283243097
11329,445,1.77409466907699
11330,0.01,1.88633378362794
11332,45,1.51105746111454
11335,220,1.7802711059195
11344,0.99,0.305841025893732
11346,215,1.74530283243097
11349,175,1.74811703042682
11351,150,1.70785762226007
11353,9.99,1.2329715689613
11360,200,1.6190368202279
11361,0.99,0.514169218312907
11366,125,1.54825468481774
11368,0.99,0.371667615647352
11369,50,1.79929193611513
11377,315,1.84757222421997
11386,150,1.70785762226007
11391,20,1.72424484704817
11406,0.99,0.613034071615941
11409,450,1.92076223001708
11411,300,1.90543694758942
11414,0.99,0.827762550989776
11416,0.99,0.527469256765726
11419,700,1.70785762226007
11422,1,1.92076223001708
11430,50,1.70851019332302
11432,100,1.31284829064213
11435,100,1.74811703042682
11437,180,1.70785762226007
11441,14.49,1.30237201382018
11453,350,1.92377899379885
11462,0.99,0.352662430242576
11467,100,1.57765190994984
11469,100,1.73767489341861
11470,75,1.83673714628604
11471,0.99,0.48370358120145
11472,215,1.73010477380568
11474,0.99,0.0473159519798471
11476,155,1.63064958001254
11477,100,1.85312437107415
11478,375,1.83673714628604
11482,265,1.74243043044538
11483,0.99,0.578766308652332
11484,450,1.81012701404906
11485,599.99,1.65908233822221
11486,729.99,1.74616562272072
11488,729.99,1.49072676879162
11489,499.99,1.5363079183154
11491,499.99,1.65908233822221
11492,599.99,1.65908233822221
11493,729.99,1.49072676879162
11494,350,1.9977542446962
11496,350,1.88633378362794
11506,144.95,1.23591808425721
11593,60,1.51555824332444
11598,15,1.36253099220044
11602,119.99,1.0450608081463
11603,0.99,0.0604744773506348
11607,50,1.51837244132029
11611,15,1.48349994123878
11613,19.5,2.03378813320726
11615,75,1.69101764091054
11616,50,1.60699255717951
11617,14.99,0.244578140852801
11618,100,1.6536057678293
11619,299.99,1.28050801963713
11620,0.99,0.0503708726186366
11621,0.99,0.202987420343959
11622,30,1.38733129036142
11623,0.99,0.342579107954137
11624,25,1.39384548868855
11625,0.99,0.335169877830103
11626,114.99,0.25114479409907
11627,49.99,1.06851801547356
11628,10,1.47191699320464
11630,30,1.42693812746523
11632,30,1.60699255717951
11634,14.99,0.244578140852801
11635,0.99,0.25114479409907
11636,25,1.60699255717951
11637,0.99,0.213699583928162
11638,39,2.45474100618576
11639,119.99,1.08250601831721
11641,32.95,0.316322147565368
11644,80,1.42693812746523
11645,0.99,0.335169877830103
11646,40,1.43669370709908
11647,0.99,0.264550795310316
11650,92,1.55052333000972
11651,179.99,1.01148404412232
11652,0.99,0.365946328642765
11653,0.99,0.25114479409907
11654,0.99,0.19388888176073
11655,65,1.62337978196762
11656,0.99,0.342579107954137
11657,1,1.38733129036142
11660,0.99,0.27914928255383
11661,25,1.39445272993638
11662,30,1.51555824332444
11664,39.99,1.0450608081463
11665,75,1.47811303315354
11666,5,1.51837244132029
11667,40,1.43669370709908
11669,74.99,0.771550779900169
11670,29.95,1.66928198612083
11671,40,1.51837244132029
11672,50,1.51555824332444
11674,45,1.51555824332444
11678,1,1.37269071645482
11679,70,1.51555824332444
11680,49.99,1.02702802625454
11681,0.99,0.174305085376776
11683,149.98,1.4286405378098
11685,160,1.46701822876136
11686,50,1.5695473470086
11688,1,1.20159020214598
11689,0.99,0.270118053349273
11690,0.99,0.167678567346616
11691,0.99,0.167678567346616
11693,224.99,0.178714733791765
11694,15,1.42693812746523
11695,75,1.5695473470086
11699,99.99,1.229803602365
11700,19.99,1.72045689180914
11701,62,1.5695473470086
11704,99.95,1.92625767141064
11706,0.99,0.171602774175603
11708,0.99,0.274956078256506
11709,25,1.47811303315354
11710,0.99,0.184029600170413
11711,0.99,0.213699583928162
11712,42,1.60699255717951
11713,150,1.44509278858711
11714,20,1.63100684858259
11715,0.99,0.237156791255418
11716,1,1.47811303315354
11717,20,1.52005650670718
11718,100,1.24629247034634
11722,0.99,-0.253081635439589
11723,0.99,0.167678567346616
11726,0.99,0.277530376185465
11729,0.99,0.241282533127977
11730,0.99,0.174287672172284
11732,9.99,1.09929030562188
11734,10,1.50157024048079
11736,0.01,1.61782763511344
11737,75,1.43467229913498
11741,99.99,1.2508615877478
11744,0.99,0.169211174643367
11746,155.99,0.267532018887175
11748,65,1.59274630417242
11757,99.99,1.5365264275386
11758,0.99,0.267382777117106
11762,100,1.55806859606506
11765,500,1.47811303315354
11766,45,1.51555824332444
11769,25,1.60699255717951
11773,99,2.76568605574108
11776,275,1.47001709128626
11777,325,1.88633378362794
11778,9.99,1.01897145014112
11783,0.99,0.567931230718408
11785,19.95,1.69269664118506
11791,349.99,1.74616562272072
11796,80,1.70785762226007
11808,0.99,0.497276607993705
11809,49.99,1.26172862167287
11810,149.99,1.35544080695399
11829,49.95,1.76517248620978
11831,0.99,0.403202743818214
11836,52.25,1.70785762226007
11839,50,1.6602378506826
11850,119.99,1.19219376193157
11865,100,1.74530283243097
11871,75,1.61707587946795
11875,150,1.73131482958732
11877,250,1.87779821008165
11878,250,1.3598007499559
11881,289,2.67893344843811
11891,0.01,1.6442226068048
11893,250,1.3598007499559
11901,199.99,1.49463640711971
11902,199.99,1.60932908944055
11906,25,1.61707587946795
11913,50,1.70851019332302
11914,200,1.44172781466811
11918,100,1.1971283119809
11922,69.5,2.50046491959025
11923,1,2.00780407752988
11924,275,1.60243530556135
11925,0.99,0.486327597939414
11927,99.99,1.5720404907094
11930,0.99,0.392269267346383
11933,180,1.84757222421997
11937,50,1.70851019332302
11938,230,1.45666514843748
11940,175,1.73131482958732
11941,260,1.85312437107415
11942,80,1.64620347916907
11944,100,1.79663217252917
11945,0.99,0.24432751867272
11946,99.99,1.48060617685433
11947,0.99,0.460283400611877
11949,75,1.74811703042682
11950,120,1.92377899379885
11953,0.45,1.92377899379885
11955,79,2.49296408657529
11956,0.99,0.392269267346383
11957,150,1.7365388449825
11959,99,2.67871159752002
11960,74.5,1.54033042843252
11961,64.99,0.823051385970614
11966,65,1.67984371066203
11967,100,1.74811703042682
11968,240,1.92076223001708
11969,90,1.78543144889854
11970,100,1.67282692274463
11971,150,1.74811703042682
11972,89.99,1.31506480541959
11973,0.99,0.0484048831149152
11974,0.01,2.08778353387289
11975,48.99,0.401598331387795
11976,225,1.73010477380568
11977,70,1.70080801016107
11978,194,1.9466985857191
11979,1,1.70851019332302
11980,129,2.64536385795249
11981,90,2.00509271571663
11982,80,1.49151402042874
11983,1,1.65668271657176
11984,139,2.92353722443329
11985,0.99,0.392269267346383
11987,100,1.73131482958732
11989,0.99,0.572323697060667
11990,100,1.74530283243097
11991,50,1.70851019332302
11992,150,1.83234467994378
11993,1,1.22735429784259
11995,199,2.83645393993477
11996,95,1.7581741378264
11997,550,2.12240198607684
12000,100,1.74811703042682
12001,85,1.58625578311126
12002,0.1,1.8168168317302
12003,0.99,0.355608430045297
12004,50,1.51757606446791
12005,49.99,1.41451999921273
12006,129.99,1.332176429172
12007,99,2.74783382407556
12008,300,1.79489946977288
12009,150,1.72160758902209
12010,0.98,0.857594521819794
12011,0.99,0.572323697060667
12015,85,1.58625578311126
12017,1,1.70851019332302
12018,0.99,0.352662430242576
12019,85,1.74811703042682
12020,70,1.70851019332302
12021,70,1.74811703042682
12022,40,1.70851019332302
12023,19.99,1.74195228770927
12025,10,1.68597339993089
12026,1,1.63988051573226
12027,1,1.61707587946795
12028,290,1.82007420309145
12029,150,1.69536450643521
12030,0.99,0.444096744097644
12031,1,2.0045588448355
12032,259.99,1.48771000500984
12033,180,1.74811703042682
12034,288,1.92076223001708
12039,150,1.83673714628604
12041,150,1.83673714628604
12042,120,1.60692703067154
12044,93,1.75948705768965
12045,450,2.17921784772796
12046,139,2.4880439407899
12048,74.99,1.02805851390541
12049,20,1.74811703042682
12051,25,1.70785762226007
12053,189,2.59305128143722
12055,29.99,2.2131510871132
12056,90,1.9976834855926
12058,249.98,1.828253235534
12059,140,1.50512847012131
12061,0.01,1.73873617918471
12062,1,1.74530283243097
12063,195,1.85071081177043
12064,250,2.09217600021515
12065,125,1.74530283243097
12066,179.99,1.29826260458009
12067,99.95,1.95914562996338
12068,1,1.57963066929704
12072,99.99,1.39198606099511
12073,79,2.41099189351518
12074,290,1.66840215216121
12075,225,1.61384737917304
12076,9.99,1.31506480541959
12079,199,2.83645393993477
12080,149.99,1.24597503939679
12081,150,1.8000146308907
12082,99,2.83645393993477
12083,50,1.62622794555288
12084,0.01,1.77341446813442
12087,0.99,0.500915568401876
12089,99,2.65685205686608
12090,90,1.77470541313591
12091,0.99,0.320576141043583
12092,174.99,0.48370358120145
12093,150,1.62752377010115
12094,95,1.91647259985742
12097,99.99,1.51609801564198
12099,170,1.71067182025592
12102,1,1.93461407173277
12105,0.99,0.48370358120145
12107,0.99,0.564914466936633
12108,329.99,1.37707478904182
12111,200,1.84757222421997
12112,480,2.17921784772796
12113,200,1.98946203132045
12114,75,1.74811703042682
12115,200,1.74811703042682
12116,99.99,1.48342037485018
12117,225,1.74530283243097
12118,30,1.74811703042682
12121,75,1.35319164513024
12122,469.99,1.65912377520792
12123,5,1.83673714628604
12124,50,1.77581602709826
12125,99.99,1.5884277154975
12126,99,2.83645393993477
12127,200,1.92076223001708
12129,25,1.83673714628604
12130,50,1.61447785022225
12132,200,1.76698439455116
12134,100,1.73133209813939
12136,112,1.68235524233983
12138,140,1.74811703042682
12139,0.99,0.700426608369088
12140,129.95,1.72004215898443
12141,238,1.77914904008236
12145,99,2.83645393993477
12146,0.99,0.340979336089154
12147,50,1.57947051957418
12149,0.99,0.512982012674433
12151,96,1.91647259985742
12152,0.99,0.495457123254857
12154,350,1.73074940692552
12155,200,1.60565146147251
12156,40,1.89733285401341
